,Player,Position,Salary,DK_Points,DK_Value,Points Rank,Value Rank,FPTS,%Drafted,Real_Value
173,Kenny Stills,WR,3900,6.64,587.3493975903615,60,69,12.9,0.07,302.3255813953488
174,Geronimo Allison,WR,4800,8.14,589.6805896805896,48,70,0.9,0.02,9999.0
175,Willie Snead,WR,4200,6.97,602.5824964131995,57,71,7.7,0.1,545.4545454545455
176,Travis Benjamin,WR,3000,4.9,612.2448979591836,79,72,0.0,0.0,9999.0
177,Marquise Goodwin,WR,5000,8.11,616.5228113440198,49,73,6.1,0.17,819.672131147541
178,Allen Hurns,WR,3000,4.8100000000000005,623.7006237006236,81,74,0.0,0.0,9999.0
179,KeeSean Johnson,WR,3400,5.4,629.6296296296296,73,75,4.3,0.0,790.6976744186047
180,Mecole Hardman,WR,5000,7.910000000000003,632.111251580278,50,76,18.4,0.68,271.7391304347826
181,Keke Coutee,WR,3400,5.300000000000002,641.5094339622641,75,77,0.0,0.1,9999.0
182,Kendrick Bourne,WR,3000,4.43,677.2009029345372,84,78,3.2,0.0,937.5
183,Chad Beebe,WR,3400,4.850000000000001,701.0309278350512,80,79,0.0,0.01,9999.0
184,Chester Rogers,WR,3400,4.67,728.051391862955,82,80,0.0,0.0,9999.0
185,Michael Crabtree,WR,3600,4.9300000000000015,730.2231237322515,78,81,2.9,0.02,1241.3793103448277
186,Miles Boykin,WR,3000,4.010000000000002,748.1296758104738,87,82,0.0,0.01,9999.0
187,DaeSean Hamilton,WR,4000,5.34,749.0636704119853,74,83,0.0,0.0,9999.0
188,Deon Cain,WR,3000,3.99,751.8796992481202,89,84,2.0,0.0,1500.0
189,Malik Turner,WR,3400,4.449999999999998,764.0449438202247,83,85,0.0,0.0,9999.0
190,Alshon Jeffery,WR,5700,7.2600000000000025,785.1239669421487,55,86,0.0,0.0,9999.0
191,Robert Foster,WR,3200,4.01,798.0049875311722,88,87,0.0,0.0,9999.0
192,Justin Hardy,WR,3000,3.74,802.1390374331551,91,88,0.0,0.0,9999.0
193,Parris Campbell,WR,3800,4.25,894.1176470588235,85,89,5.4,0.01,703.7037037037038
194,Alex Erickson,WR,3000,3.35,895.5223880597015,93,90,2.3,0.02,1304.3478260869567
195,Seth Roberts,WR,3000,3.3400000000000003,898.2035928143712,94,91,0.0,0.0,9999.0
196,Russell Shepard,WR,3300,3.49,945.5587392550143,92,92,1.6,0.0,2062.5
197,TJ Jones,WR,3000,3.0400000000000005,986.8421052631577,96,93,0.0,0.02,9999.0
198,Donte Moncrief,WR,4000,3.95,1012.6582278481012,90,94,0.0,0.01,9999.0
199,Isaiah McKenzie,WR,3400,3.3200000000000003,1024.0963855421685,95,95,0.0,0.0,9999.0
200,Cody Core,WR,3000,2.7900000000000005,1075.2688172043006,97,96,0.0,0.0,9999.0
201,Dante Pettis,WR,4500,4.04,1113.861386138614,86,97,12.0,0.0,375.0
202,Andre Roberts,WR,3000,2.6500000000000004,1132.075471698113,98,98,0.0,0.01,9999.0
203,Zach Pascal,WR,3000,2.53,1185.7707509881425,100,99,0.0,0.0,9999.0
204,Jakobi Meyers,WR,3000,2.47,1214.574898785425,101,100,0.0,0.0,9999.0
205,Auden Tate,WR,3000,2.3600000000000003,1271.186440677966,102,101,0.0,0.0,9999.0
206,J.J. Nelson,WR,3300,2.54,1299.2125984251966,99,102,0.0,0.0,9999.0
207,De'Anthony Thomas,WR,3000,2.1,1428.5714285714284,103,103,0.0,0.0,9999.0
208,Chris Hogan,WR,3000,1.86,1612.9032258064515,104,104,1.6,0.0,1875.0
209,Chris Moore,WR,3200,1.85,1729.7297297297296,105,105,0.0,0.0,9999.0
210,Russell Gage,WR,3000,1.65,1818.181818181818,106,106,0.0,0.0,9999.0
211,Jake Kumerow,WR,3000,1.42,2112.6760563380285,107,107,0.0,0.0,9999.0
212,Austin Carr,WR,3000,1.25,2400.0,108,108,0.0,0.0,9999.0
213,Deonte Harris,WR,3000,1.17,2564.1025641025644,109,109,0.0,0.0,9999.0
214,Trevor Davis,WR,3000,1.1,2727.272727272727,110,110,0.0,0.0,9999.0
215,Cedrick Wilson,WR,3000,1.0,3000.0,111,111,0.0,0.0,9999.0
103,Terry McLaurin,WR,4500,15.82,284.45006321112515,14,1,0.0,0.75,9999.0
104,Keenan Allen,WR,7600,26.45,287.33459357277883,1,2,9.8,78.35,775.5102040816327
105,Christian Kirk,WR,5100,16.14,315.98513011152414,12,3,8.3,29.34,614.4578313253013
106,Kenny Golladay,WR,5900,18.37,321.17583015786613,10,4,23.7,8.81,248.94514767932492
107,Tyler Lockett,WR,6300,19.43,324.2408646423058,6,5,9.1,31.27,692.3076923076924
108,Paul Richardson,WR,3700,11.41,324.27695004382116,32,6,4.4,44.12,840.9090909090909
109,Cooper Kupp,WR,6500,19.84,327.6209677419356,5,7,29.9,11.11,217.3913043478261
110,Brandin Cooks,WR,6200,18.92,327.6955602536998,7,8,13.1,1.53,473.2824427480917
111,Dontrelle Inman,WR,3000,9.11,329.3084522502745,42,9,12.6,23.52,238.09523809523807
112,Larry Fitzgerald,WR,5600,16.88,331.7535545023697,11,10,9.7,5.42,577.319587628866
113,Trey Quinn,WR,3000,9.02,332.5942350332594,44,11,3.0,30.86,1000.0
114,DeAndre Hopkins,WR,7700,22.68,339.5061728395062,2,12,8.1,2.53,950.6172839506172
115,Will Fuller,WR,4500,13.01,345.8877786318217,24,13,5.3,4.12,849.0566037735849
116,Julio Jones,WR,7800,22.25,350.561797752809,3,14,9.3,2.21,838.7096774193548
117,Odell Beckham Jr.,WR,7300,20.49,356.2713518789654,4,15,4.0,0.84,1825.0
118,Courtland Sutton,WR,4600,12.88,357.1428571428571,26,16,24.2,0.2,190.08264462809916
119,Sterling Shepard,WR,5800,16.049999999999994,361.3707165109035,13,17,16.9,8.49,343.1952662721894
120,Allen Robinson,WR,5600,15.49,361.52356358941256,17,18,14.7,0.25,380.9523809523809
121,Sammy Watkins,WR,6700,18.53,361.57582298974637,9,19,7.4,11.49,905.4054054054054
122,D.J. Moore,WR,5600,15.28,366.4921465968586,20,20,7.4,0.7,756.7567567567568
123,Marquise Brown,WR,5800,15.36,377.60416666666674,19,21,6.2,5.56,935.483870967742
124,Mike Evans,WR,7100,18.71,379.4762159273117,8,22,18.9,0.29,375.66137566137564
125,D.K. Metcalf,WR,4800,12.59,381.2549642573471,27,23,1.6,1.57,3000.0
126,Preston Williams,WR,3900,10.079999999999998,386.904761904762,39,24,8.6,1.97,453.4883720930232
127,Chris Godwin,WR,6000,15.44,388.60103626943015,18,25,44.2,0.1,135.74660633484163
128,Marvin Jones,WR,5400,13.76,392.44186046511635,21,26,10.7,0.9,504.67289719626166
129,Emmanuel Sanders,WR,4900,12.12,404.2904290429042,29,27,18.4,0.77,266.304347826087
130,Mohamed Sanu,WR,4100,10.06,407.55467196819086,40,28,18.1,0.21,226.51933701657455
131,D.J. Chark,WR,5100,12.500000000000002,408.0,28,29,8.4,0.82,607.1428571428571
132,John Brown,WR,5300,12.9,410.85271317829455,25,30,11.9,0.13,445.3781512605041
133,Curtis Samuel,WR,4600,11.1,414.41441441441435,33,31,6.3,2.91,730.1587301587301
134,Julian Edelman,WR,6500,15.62,416.1331626120359,16,32,7.0,0.3,928.5714285714287
135,Adam Thielen,WR,6600,15.76,418.7817258883249,15,33,2.6,0.42,2538.4615384615386
136,Mecole Hardman,WR,5100,12.05,423.23651452282166,30,34,1.9,1.37,2684.2105263157896
137,Corey Davis,WR,4200,9.9,424.2424242424243,41,35,20.1,0.04,208.955223880597
138,Tyrell Williams,WR,5700,13.34,427.2863568215892,22,36,12.6,0.46,452.38095238095235
139,KeeSean Johnson,WR,3200,7.07,452.6166902404527,53,37,3.9,0.04,820.5128205128206
140,Calvin Ridley,WR,5000,11.03,453.3091568449682,34,38,6.2,0.63,806.4516129032257
141,Cole Beasley,WR,4700,10.33,454.9854791868345,38,39,14.5,0.07,324.1379310344828
142,Jarvis Landry,WR,5100,11.02,462.79491833030863,35,40,27.7,0.22,184.115523465704
143,Robert Woods,WR,6100,13.01,468.8700999231362,23,41,32.4,0.33,188.2716049382716
144,Demarcus Robinson,WR,5200,10.840000000000002,479.7047970479704,36,42,7.5,1.78,693.3333333333335
145,Devante Parker,WR,4100,8.44,485.78199052132703,47,43,17.0,0.1,241.17647058823533
146,Danny Amendola,WR,3900,8.01,486.8913857677903,49,44,0.0,0.02,9999.0
147,Kenny Stills,WR,4200,8.52,492.9577464788733,46,45,4.4,0.11,954.5454545454544
148,Chris Conley,WR,4000,8.1,493.8271604938272,48,46,2.7,0.07,1481.4814814814813
149,Cody Latimer,WR,3600,7.28,494.50549450549454,51,47,0.0,0.09,9999.0
150,Jaron Brown,WR,3400,6.820000000000001,498.53372434017587,56,48,0.0,0.0,9999.0
151,Josh Gordon,WR,5900,11.69,504.70487596236086,31,49,7.6,0.69,776.3157894736843
152,Stefon Diggs,WR,5500,10.829999999999998,507.8485687903971,37,50,19.8,0.39,277.77777777777777
153,Adam Humphries,WR,4000,7.870000000000001,508.2592121982209,50,51,3.5,0.09,1142.857142857143
154,Zay Jones,WR,3100,5.91,524.5346869712351,65,52,2.4,0.02,1291.6666666666667
155,A.J. Brown,WR,3700,6.99,529.3276108726752,54,53,24.4,0.03,151.63934426229508
156,Phillip Dorsett,WR,4700,8.75,537.1428571428571,45,54,3.9,1.84,1205.1282051282049
157,Hunter Renfrow,WR,3800,6.91,549.9276410998552,55,55,3.8,0.03,1000.0
158,Jakeem Grant,WR,3500,6.32,553.7974683544304,61,56,1.4,0.0,2500.0
159,Bennie Fowler,WR,3500,6.289999999999999,556.4387917329094,62,57,1.3,0.01,2692.3076923076924
160,Anthony Miller,WR,3700,6.6000000000000005,560.6060606060605,59,58,3.1,0.05,1193.548387096774
161,Deon Cain,WR,3200,5.6400000000000015,567.3758865248226,66,59,0.0,0.27,9999.0
162,Jarius Wright,WR,3000,5.199999999999998,576.923076923077,70,60,0.0,0.0,9999.0
163,Damion Ratley,WR,3500,6.0500000000000025,578.5123966942148,63,61,2.0,0.01,1750.0
164,Darius Slayton,WR,3200,5.43,589.3186003683243,68,62,3.3,0.22,969.6969696969696
165,J.J. Nelson,WR,3600,6.02,598.0066445182724,64,63,0.0,0.01,9999.0
166,Breshad Perriman,WR,3200,5.300000000000002,603.7735849056603,69,64,0.0,0.0,9999.0
167,Dede Westbrook,WR,5500,9.079999999999998,605.7268722466962,43,65,11.6,0.07,474.1379310344828
168,David Moore,WR,3400,5.52,615.9420289855072,67,66,1.9,0.03,1789.4736842105265
169,Chester Rogers,WR,3100,5.029999999999999,616.3021868787278,71,67,13.8,0.0,224.63768115942028
170,Albert Wilson,WR,4000,6.370000000000001,627.9434850863422,60,68,0.0,0.0,9999.0
171,Willie Snead,WR,4400,6.67,659.6701649175412,58,69,14.1,0.06,312.0567375886525
172,Rashard Higgins,WR,3400,4.91,692.4643584521385,72,70,0.0,0.0,9999.0
173,Tajae Sharpe,WR,3200,4.53,706.401766004415,73,71,0.0,0.01,9999.0
174,Parris Campbell,WR,4900,6.67,734.6326836581709,57,72,6.5,0.37,753.8461538461537
175,Geremy Davis,WR,3000,3.98,753.7688442211055,76,73,0.0,0.0,9999.0
176,Keke Coutee,WR,3100,3.9100000000000006,792.8388746803067,77,74,3.1,0.01,1000.0
177,DaeSean Hamilton,WR,3600,4.45,808.9887640449437,75,75,0.0,0.0,9999.0
178,Miles Boykin,WR,3000,3.5900000000000003,835.6545961002785,78,76,0.0,0.0,9999.0
179,TJ Jones,WR,3000,3.54,847.4576271186438,79,77,0.0,0.01,9999.0
180,T.Y. Hilton,WR,6400,7.18,891.3649025069639,52,78,0.0,0.03,9999.0
181,Josh Reynolds,WR,3100,3.26,950.9202453987732,81,79,0.0,0.0,9999.0
182,Seth Roberts,WR,3000,3.0,1000.0,83,80,7.6,0.0,394.73684210526324
183,Zach Pascal,WR,4500,4.49,1002.2271714922048,74,81,11.2,0.13,401.78571428571433
184,Justin Hardy,WR,3000,2.95,1016.9491525423728,84,82,0.0,0.01,9999.0
185,Jakobi Meyers,WR,3500,3.43,1020.4081632653059,80,83,0.0,0.0,9999.0
186,Chris Hogan,WR,3000,2.85,1052.6315789473683,85,84,0.0,0.0,9999.0
187,Olabisi Johnson,WR,3000,2.77,1083.0324909747294,86,85,0.0,0.0,9999.0
188,Cody Core,WR,3000,2.7100000000000004,1107.011070110701,87,86,0.0,0.0,9999.0
189,Cordarrelle Patterson,WR,3600,3.14,1146.4968152866245,82,87,1.7,0.01,2117.6470588235293
190,Isaiah McKenzie,WR,3100,2.28,1359.6491228070174,90,88,0.0,0.0,9999.0
191,De'Anthony Thomas,WR,3000,2.18,1376.1467889908256,91,89,0.0,0.0,9999.0
192,Laquon Treadwell,WR,3000,2.17,1382.4884792626724,92,90,0.0,0.0,9999.0
193,Javon Wims,WR,3400,2.33,1459.2274678111587,89,91,0.0,0.0,9999.0
195,Trent Sherfield,WR,3000,1.95,1538.4615384615383,94,93,2.5,0.01,1200.0
196,Kelvin Harmon,WR,3000,1.7400000000000002,1724.1379310344823,96,94,3.4,0.03,882.3529411764706
197,Keelan Doss,WR,3000,1.6800000000000002,1785.7142857142856,97,95,0.0,0.0,9999.0
198,Marqise Lee,WR,4300,2.33,1845.4935622317603,88,96,1.5,0.0,2866.666666666666
199,Robert Foster,WR,3100,1.64,1890.243902439024,98,97,0.0,0.0,9999.0
200,Malik Turner,WR,3700,1.9,1947.3684210526321,95,98,0.0,0.0,9999.0
201,Steven Sims,WR,3000,1.5,2000.0,100,99,0.0,0.0,9999.0
202,Andy Isabella,WR,3100,1.54,2012.987012987013,99,100,0.0,0.0,9999.0
203,Taywan Taylor,WR,3000,1.3,2307.692307692308,101,101,0.0,0.0,9999.0
204,Russell Gage,WR,3000,1.1900000000000002,2521.008403361345,102,102,0.0,0.0,9999.0
205,Darius Jennings,WR,3000,1.16,2586.2068965517237,103,103,0.0,0.0,9999.0
206,Keelan Cole,WR,3500,1.07,3271.028037383177,104,104,0.0,0.0,9999.0
100,Auden Tate,WR,3500,11.480000000000002,304.87804878048775,26,1,11.6,85.05,301.72413793103453
101,Keenan Allen,WR,7300,22.87,319.19545255793616,1,2,5.8,17.81,1258.6206896551723
102,Michael Thomas,WR,6600,19.63,336.22007131940916,4,3,44.2,58.54,149.32126696832574
103,DeAndre Hopkins,WR,7800,21.92,355.8394160583942,2,4,15.8,8.11,493.6708860759492
104,Emmanuel Sanders,WR,5100,14.03,363.5067712045617,13,5,1.9,7.36,2684.2105263157896
105,Mike Evans,WR,7100,19.450000000000006,365.03856041131104,5,6,0.0,1.48,9999.0
106,KeeSean Johnson,WR,3500,9.54,366.8763102725368,41,7,5.5,6.06,636.3636363636364
107,Julio Jones,WR,7700,20.85,369.30455635491614,3,8,7.2,16.24,1069.4444444444443
108,Mohamed Sanu,WR,4200,11.239999999999998,373.6654804270463,32,9,15.3,4.19,274.5098039215686
109,Larry Fitzgerald,WR,6000,15.909999999999998,377.1213073538655,8,10,11.8,19.4,508.4745762711864
110,Jamison Crowder,WR,4300,11.340000000000002,379.1887125220458,28,11,3.0,0.51,1433.333333333333
111,Will Fuller,WR,4500,11.77,382.3279524214104,24,12,56.7,40.43,79.36507936507937
112,Chris Godwin,WR,6900,17.919999999999995,385.0446428571429,6,13,34.5,4.09,200.0
113,Courtland Sutton,WR,4900,12.72,385.22012578616363,19,14,19.2,3.79,255.20833333333331
114,Calvin Ridley,WR,4900,12.320000000000002,397.72727272727263,22,15,19.8,3.66,247.47474747474743
115,Tyler Boyd,WR,6500,16.33,398.0404164115126,7,16,31.3,4.65,207.66773162939296
116,Allen Robinson,WR,5600,13.890000000000002,403.1677465802735,14,17,28.7,3.29,195.12195121951217
117,Golden Tate,WR,4600,11.36,404.9295774647887,27,18,4.3,1.06,1069.7674418604652
118,Cole Beasley,WR,4600,11.29,407.4402125775022,30,19,5.1,2.24,901.9607843137256
119,Julian Edelman,WR,6300,15.43,408.2955281918341,10,20,28.0,2.14,225.0
120,Curtis Samuel,WR,4500,10.95,410.95890410958907,33,21,7.4,4.08,608.1081081081081
121,D.J. Chark,WR,5000,11.95,418.41004184100416,23,22,39.4,0.7,126.9035532994924
122,Adam Thielen,WR,6700,15.78,424.5880861850444,9,23,35.0,2.76,191.42857142857144
123,Marquez Valdes-Scantling,WR,5600,13.18,424.8861911987861,17,24,2.8,1.87,2000.0
124,Mike Williams,WR,4500,10.489999999999998,428.9799809342232,35,25,13.4,0.81,335.82089552238807
125,Marquise Brown,WR,5700,13.16,433.1306990881459,18,26,11.2,1.05,508.9285714285714
126,JuJu Smith-Schuster,WR,6400,14.72,434.7826086956522,12,27,19.5,0.09,328.20512820512823
127,Alshon Jeffery,WR,5900,13.55,435.4243542435424,15,28,11.2,2.88,526.7857142857143
128,Chris Conley,WR,4100,9.4,436.1702127659574,42,29,3.6,0.06,1138.888888888889
129,Robby Anderson,WR,4500,10.3,436.8932038834951,36,30,2.6,0.27,1730.7692307692307
130,Diontae Johnson,WR,4400,10.06,437.3757455268389,38,31,7.7,0.89,571.4285714285714
131,D.J. Moore,WR,5200,11.510000000000002,451.7810599478714,25,32,15.1,0.53,344.3708609271523
132,John Brown,WR,5100,11.28,452.12765957446805,31,33,12.5,0.53,408.0
133,Amari Cooper,WR,6800,14.920000000000002,455.76407506702407,11,34,42.6,1.45,159.6244131455399
134,Stefon Diggs,WR,6200,13.53,458.24094604582405,16,35,7.4,0.39,837.8378378378377
135,Nelson Agholor,WR,4700,10.22,459.88258317025435,37,36,3.0,0.57,1566.666666666667
136,Tyrell Williams,WR,5200,11.3,460.1769911504425,29,37,0.0,0.03,9999.0
137,Sterling Shepard,WR,5800,12.480000000000002,464.7435897435897,21,38,9.7,0.87,597.938144329897
138,Trent Sherfield,WR,3000,6.3100000000000005,475.43581616481765,55,39,3.3,0.05,909.0909090909092
139,Trey Quinn,WR,3500,7.31,478.79616963064285,50,40,3.5,0.01,1000.0
140,Corey Davis,WR,4400,9.170000000000002,479.82551799345686,43,41,4.8,0.23,916.6666666666667
141,Ted Ginn,WR,3700,7.6400000000000015,484.2931937172775,49,42,11.6,0.11,318.9655172413793
142,Josh Gordon,WR,6100,12.56,485.66878980891715,20,43,10.9,1.17,559.6330275229358
143,Phillip Dorsett,WR,4900,10.0,490.0,39,44,0.0,1.67,9999.0
144,Paul Richardson,WR,4500,9.02,498.89135254988923,44,45,3.4,0.01,1323.5294117647059
145,Dede Westbrook,WR,5300,10.500000000000002,504.7619047619047,34,46,15.2,0.09,348.68421052631584
146,Geronimo Allison,WR,5000,9.59,521.3764337851931,40,47,4.8,0.82,1041.6666666666667
147,A.J. Brown,WR,4200,7.94,528.9672544080604,47,48,4.7,0.25,893.6170212765958
148,Randall Cobb,WR,4200,7.69,546.1638491547463,48,49,8.3,0.21,506.0240963855421
149,Adam Humphries,WR,3800,6.860000000000001,553.9358600583089,52,50,7.0,0.04,542.8571428571429
150,Michael Gallup,WR,5000,8.86,564.3340857787813,46,51,27.3,0.08,183.15018315018315
151,Terry McLaurin,WR,5100,8.91,572.3905723905724,45,52,8.1,0.11,629.6296296296298
152,Jarius Wright,WR,3200,5.529999999999999,578.6618444846293,62,53,1.6,0.03,2000.0
153,Zay Jones,WR,3200,5.369999999999999,595.9031657355681,64,54,0.0,0.0,9999.0
154,Hunter Renfrow,WR,4000,6.710000000000001,596.1251862891206,54,55,2.2,0.06,1818.181818181818
155,Seth Roberts,WR,3000,4.98,602.4096385542167,66,56,0.0,0.0,9999.0
156,DaeSean Hamilton,WR,3700,6.1400000000000015,602.6058631921824,57,57,0.0,0.0,9999.0
157,Javon Wims,WR,3500,5.789999999999999,604.4905008635579,60,58,0.0,1.6,9999.0
158,Damion Willis,WR,3000,4.7200000000000015,635.593220338983,68,59,0.0,0.0,9999.0
159,Keke Coutee,WR,3400,5.3100000000000005,640.3013182674199,65,60,10.2,3.28,333.33333333333337
160,Darius Slayton,WR,3100,4.84,640.4958677685951,67,61,16.2,0.01,191.35802469135803
161,Willie Snead,WR,4500,6.94,648.4149855907783,51,62,9.1,0.11,494.50549450549454
162,Jake Kumerow,WR,3800,5.859999999999999,648.4641638225256,59,63,1.9,0.06,2000.0
163,James Washington,WR,4400,6.76,650.887573964497,53,64,8.2,0.03,536.5853658536586
164,Tre'Quan Smith,WR,3700,5.57,664.2728904847396,61,65,0.0,0.04,9999.0
165,Anthony Miller,WR,3900,5.86,665.5290102389079,58,66,9.2,0.03,423.9130434782609
166,Mack Hollins,WR,3700,5.52,670.2898550724639,63,67,0.0,0.01,9999.0
167,Travis Benjamin,WR,3000,4.4,681.8181818181818,72,68,0.0,0.0,9999.0
168,Alex Erickson,WR,3100,4.51,687.3614190687363,70,69,1.7,0.02,1823.5294117647054
169,Miles Boykin,WR,3200,4.6400000000000015,689.655172413793,69,70,0.0,0.04,9999.0
170,Kenny Stills,WR,4300,6.23,690.2086677367575,56,71,0.0,0.0,9999.0
171,Andre Patton,WR,3100,4.4700000000000015,693.5123042505593,71,72,0.0,0.0,9999.0
172,Braxton Berrios,WR,3000,4.15,722.8915662650603,77,73,0.0,0.0,9999.0
173,Tajae Sharpe,WR,3100,4.28,724.2990654205607,74,74,0.0,0.0,9999.0
174,Andy Isabella,WR,3200,4.09,782.3960880195599,78,75,1.1,0.02,2909.090909090909
175,J.J. Nelson,WR,3400,4.3100000000000005,788.8631090487238,73,76,0.0,0.0,9999.0
176,Olabisi Johnson,WR,3000,3.76,797.8723404255319,81,77,0.0,0.0,9999.0
177,Geremy Davis,WR,3200,3.96,808.080808080808,79,78,0.0,0.01,9999.0
178,Devin Smith,WR,3400,4.2,809.5238095238095,75,79,0.0,0.0,9999.0
179,Ryan Switzer,WR,3200,3.95,810.126582278481,80,80,0.0,0.0,9999.0
180,Cody Latimer,WR,3400,4.18,813.3971291866029,76,81,0.0,0.01,9999.0
181,Bobo Wilson,WR,3000,3.35,895.5223880597015,83,82,0.0,0.0,9999.0
182,Cordarrelle Patterson,WR,3700,3.4,1088.2352941176468,82,83,0.0,0.0,9999.0
183,Josh Bellamy,WR,3300,3.03,1089.108910891089,85,84,0.0,0.0,9999.0
184,Jakobi Meyers,WR,3700,3.22,1149.0683229813665,84,85,0.0,0.0,9999.0
185,Kelvin Harmon,WR,3000,2.4400000000000004,1229.5081967213116,87,86,0.0,0.0,9999.0
186,Isaiah McKenzie,WR,3200,2.25,1422.2222222222226,89,87,0.0,0.0,9999.0
187,Trevor Davis,WR,3300,2.29,1441.0480349344978,88,88,7.2,0.01,458.33333333333326
188,Damiere Byrd,WR,4000,2.75,1454.5454545454545,86,89,0.0,0.0,9999.0
189,Justin Hardy,WR,3000,2.0,1500.0,90,90,0.0,0.0,9999.0
190,Austin Carr,WR,3000,1.91,1570.6806282722512,91,91,0.0,0.0,9999.0
191,Keelan Doss,WR,3000,1.87,1604.2780748663101,92,92,3.1,0.0,967.741935483871
192,Andre Roberts,WR,3000,1.53,1960.7843137254904,94,93,0.0,0.0,9999.0
193,Tavon Austin,WR,3000,1.41,2127.6595744680853,95,94,0.0,0.0,9999.0
194,Darius Jennings,WR,3000,1.36,2205.8823529411766,97,95,0.0,0.0,9999.0
195,Johnny Holton,WR,3000,1.33,2255.639097744361,98,96,0.0,0.0,9999.0
196,Marqise Lee,WR,4200,1.81,2320.441988950276,93,97,0.0,0.0,9999.0
197,Darrius Shepherd,WR,3200,1.36,2352.9411764705883,96,98,0.0,0.0,9999.0
198,Russell Gage,WR,3000,1.26,2380.952380952381,99,99,0.0,0.0,9999.0
199,Demaryius Thomas,WR,3600,1.25,2880.0,100,100,0.0,0.0,9999.0
83,Robby Anderson,WR,4000,12.51,319.744204636291,20,1,26.5,3.15,150.9433962264151
84,Amari Cooper,WR,7000,21.87,320.0731595793324,1,2,1.3,4.71,5384.615384615385
85,DeAndre Hopkins,WR,7400,21.79,339.6053235429096,2,3,16.5,76.14,448.4848484848485
86,Jamison Crowder,WR,4000,11.590000000000002,345.1251078515962,26,4,15.8,36.79,253.1645569620253
87,Courtland Sutton,WR,5000,14.29,349.8950314905528,16,5,11.6,3.32,431.0344827586207
88,D.J. Chark,WR,5500,15.71,350.0954805856141,11,6,7.3,6.39,753.4246575342466
89,Larry Fitzgerald,WR,6100,16.89,361.16044997039666,7,7,12.9,18.96,472.86821705426354
90,Robert Woods,WR,5600,15.33,365.296803652968,13,8,7.6,3.91,736.8421052631578
91,Preston Williams,WR,4100,11.19,366.3985701519214,30,9,5.1,9.08,803.921568627451
92,Tyler Boyd,WR,6300,17.18,366.70547147846327,6,10,4.0,13.55,1575.0
93,Demaryius Thomas,WR,3300,8.97,367.89297658862887,40,11,10.2,0.06,323.5294117647059
94,Cooper Kupp,WR,7100,19.05,372.7034120734908,5,12,5.7,31.37,1245.6140350877192
95,Julio Jones,WR,8000,21.38,374.1814780168381,3,13,21.8,12.86,366.9724770642202
96,Michael Thomas,WR,7800,20.67,377.35849056603774,4,14,16.9,4.18,461.5384615384616
97,Michael Gallup,WR,5600,14.6,383.5616438356165,15,15,8.8,7.17,636.3636363636363
98,Mohamed Sanu,WR,4500,11.58,388.60103626943015,27,16,5.9,5.77,762.7118644067797
99,Terry McLaurin,WR,6000,15.33,391.38943248532286,12,17,29.0,2.85,206.89655172413796
100,Emmanuel Sanders,WR,4800,12.19,393.7653814602132,21,18,1.0,2.37,9999.0
101,Will Fuller,WR,6000,15.19,394.9967083607637,14,19,9.4,4.45,638.2978723404257
102,Jarvis Landry,WR,5200,13.13,396.039603960396,19,20,6.6,13.83,787.8787878787879
103,Tyler Lockett,WR,6400,15.949999999999998,401.2539184952978,10,21,12.8,1.53,500.0
104,Adam Thielen,WR,6700,16.68,401.6786570743406,8,22,17.7,10.15,378.53107344632764
105,Alshon Jeffery,WR,5800,14.23,407.58959943780746,17,23,23.6,0.27,245.76271186440673
106,Auden Tate,WR,4500,10.71,420.1680672268908,32,24,14.1,0.34,319.14893617021283
107,Odell Beckham Jr.,WR,6800,16.09,422.6227470478559,9,25,19.1,12.35,356.02094240837687
108,Trey Quinn,WR,3700,8.64,428.24074074074076,41,26,2.8,0.07,1321.4285714285716
109,Corey Davis,WR,4000,9.34,428.2655246252677,36,27,6.6,0.01,606.0606060606061
110,Calvin Ridley,WR,5700,13.29,428.8939051918736,18,28,14.8,1.86,385.1351351351351
111,Damion Willis,WR,3000,6.870000000000001,436.6812227074235,50,29,0.0,0.0,9999.0
112,Devante Parker,WR,4200,9.58,438.4133611691023,35,30,11.8,0.49,355.9322033898305
113,Christian Kirk,WR,5200,11.8,440.6779661016949,25,31,0.0,0.21,9999.0
114,Dede Westbrook,WR,5100,11.31,450.9283819628647,28,32,8.3,5.22,614.4578313253013
115,Brandin Cooks,WR,5400,11.900000000000002,453.78151260504194,22,33,6.2,0.94,870.9677419354839
116,Trent Sherfield,WR,3000,6.43,466.56298600311027,51,34,4.8,0.0,625.0
117,Adam Humphries,WR,3800,8.13,467.40467404674035,44,35,10.7,0.01,355.14018691588785
118,Deebo Samuel,WR,4300,9.16,469.43231441048033,37,36,4.9,0.06,877.5510204081633
119,D.K. Metcalf,WR,4700,10.010000000000002,469.53046953046953,33,37,11.3,0.27,415.929203539823
120,Nelson Agholor,WR,4600,9.71,473.73841400617926,34,38,8.2,0.15,560.9756097560977
121,KeeSean Johnson,WR,3900,8.06,483.8709677419354,46,39,3.4,0.81,1147.0588235294115
122,Stefon Diggs,WR,5900,11.870000000000005,497.0513900589721,24,40,46.5,1.4,126.88172043010752
123,Ted Ginn,WR,3600,7.15,503.49650349650346,48,41,6.8,0.1,529.4117647058823
124,Chris Conley,WR,4100,8.08,507.42574257425736,45,42,0.0,0.01,9999.0
125,Marquise Brown,WR,6200,11.88,521.8855218855218,23,43,0.0,0.03,9999.0
