QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Denzel Mims (15958493),Chad Hansen (15958463),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,103.02514285714284,130.97171428571428,158.56285714285715,2263,1471,942,4676,1729
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),T.Y. Hilton (15958431),Denzel Mims (15958493),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49600.0,105.01514285714285,130.97171428571428,156.27285714285713,1195,1472,1842,4509,1619
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),Damiere Byrd (15958475),Keke Coutee (15958435),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49900.0,102.44957142857143,130.96957142857144,158.94514285714288,2409,1473,797,4679,1732
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Damiere Byrd (15958475),T.Y. Hilton (15958431),Hayden Hurst (15958729),Corey Davis (15958425),Cardinals  (15958905),49600.0,106.27957142857144,130.96957142857144,154.86014285714288,501,1474,2236,4211,1437
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),Chad Hansen (15958463),Corey Davis (15958425),Dalton Schultz (15958735),Ronald Jones II (15958185),WAS Football Team  (15958908),50000.0,105.09814285714285,130.96671428571432,157.79585714285713,1144,1475,1273,3892,1230
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),Denzel Mims (15958493),Chad Hansen (15958463),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,102.46814285714285,130.9667142857143,159.17085714285713,2404,1476,709,4589,1669
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),Denzel Mims (15958493),Corey Davis (15958425),Dalton Schultz (15958735),Ronald Jones II (15958185),WAS Football Team  (15958908),49800.0,104.68314285714285,130.9667142857143,154.77585714285712,1424,1477,2249,5150,2032
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),Corey Davis (15958425),Dallas Goedert (15958715),Keke Coutee (15958435),Cardinals  (15958905),49800.0,103.45657142857144,130.96457142857145,156.61214285714289,2094,1478,1732,5304,2114
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),Breshad Perriman (15958483),Corey Davis (15958425),CeeDee Lamb (15958449),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),49800.0,105.02657142857143,130.96457142857145,155.49214285714288,1188,1479,2077,4744,1779
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),Cardinals  (15958905),49700.0,104.22757142857144,130.96457142857145,157.99914285714289,1723,1480,1183,4386,1544
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),Denzel Mims (15958493),Corey Davis (15958425),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,103.44657142857143,130.96457142857145,158.48214285714286,2102,1481,977,4560,1648
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,107.28657142857143,130.96457142857142,154.02714285714285,141,1482,2405,4028,1314
Matt Ryan (15958116),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),T.Y. Hilton (15958431),Keke Coutee (15958435),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,104.71114285714287,130.9617142857143,160.35485714285713,1407,1483,358,3248,869
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Damiere Byrd (15958475),Chad Hansen (15958463),CeeDee Lamb (15958449),Dallas Goedert (15958715),Dalvin Cook (15958161),WAS Football Team  (15958908),49600.0,103.57514285714285,130.9617142857143,159.33285714285714,2035,1484,651,4170,1414
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Denzel Mims (15958493),Hayden Hurst (15958729),Ronald Jones II (15958185),WAS Football Team  (15958908),49800.0,105.93514285714286,130.9617142857143,153.06285714285713,671,1485,2508,4664,1722
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),Denzel Mims (15958493),Corey Davis (15958425),Jordan Reed (15958733),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,103.52957142857143,130.95957142857142,155.99014285714287,2054,1486,1933,5473,2194
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Denzel Mims (15958493),CeeDee Lamb (15958449),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,104.59957142857144,130.95957142857142,157.90514285714286,1479,1487,1226,4192,1425
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Damiere Byrd (15958475),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Dalton Schultz (15958735),Dalvin Cook (15958161),WAS Football Team  (15958908),49900.0,104.29814285714286,130.9567142857143,159.97085714285714,1675,1488,457,3620,1074
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Dallas Goedert (15958715),Keke Coutee (15958435),Cardinals  (15958905),49800.0,104.30257142857144,130.95457142857143,157.86914285714286,1668,1489,1241,4398,1553
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Damiere Byrd (15958475),Denzel Mims (15958493),Corey Davis (15958425),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),49900.0,104.36657142857143,130.95457142857143,155.27214285714285,1624,1490,2130,5244,2083
Matt Ryan (15958116),Derrick Henry (15958159),Kenyan Drake (15958197),Chad Hansen (15958463),Corey Davis (15958425),CeeDee Lamb (15958449),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49700.0,103.43114285714285,130.9517142857143,163.66985714285713,2105,1491,7,3603,1064
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),Damiere Byrd (15958475),T.Y. Hilton (15958431),Dalton Schultz (15958735),Ronald Jones II (15958185),WAS Football Team  (15958908),49600.0,106.11514285714284,130.9517142857143,154.05285714285714,555,1492,2400,4447,1589
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Denzel Mims (15958493),CeeDee Lamb (15958449),Jordan Akins (15958755),Dalvin Cook (15958161),WAS Football Team  (15958908),49600.0,106.35514285714285,130.95171428571427,157.49285714285713,465,1493,1392,3350,927
Jared Goff (15958106),Alvin Kamara (15958163),Kenyan Drake (15958197),T.Y. Hilton (15958431),Denzel Mims (15958493),Corey Davis (15958425),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,101.66957142857143,130.94957142857143,158.12014285714287,2514,1494,1128,5136,2020
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Jordan Reed (15958733),Dalvin Cook (15958161),WAS Football Team  (15958908),49800.0,103.88814285714287,130.94671428571428,162.85085714285717,1888,1495,32,3415,964
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Breshad Perriman (15958483),T.Y. Hilton (15958431),Denzel Mims (15958493),Dallas Goedert (15958715),Corey Davis (15958425),WAS Football Team  (15958908),49800.0,104.34814285714285,130.94671428571428,157.52585714285715,1642,1496,1374,4512,1623
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),Denzel Mims (15958493),Corey Davis (15958425),Hayden Hurst (15958729),Ronald Jones II (15958185),WAS Football Team  (15958908),49900.0,105.19314285714287,130.94671428571428,154.44585714285714,1076,1497,2333,4906,1875
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Chad Hansen (15958463),Corey Davis (15958425),CeeDee Lamb (15958449),Dallas Goedert (15958715),Kenyan Drake (15958197),WAS Football Team  (15958908),49700.0,102.83314285714286,130.94671428571428,160.71585714285715,2332,1498,261,4091,1360
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Damiere Byrd (15958475),Corey Davis (15958425),Keke Coutee (15958435),Dallas Goedert (15958715),Kenyan Drake (15958197),Cardinals  (15958905),49500.0,102.26757142857144,130.94457142857144,157.40414285714286,2449,1499,1433,5381,2152
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),Damiere Byrd (15958475),Corey Davis (15958425),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,104.54657142857144,130.94457142857144,156.26214285714286,1506,1500,1846,4852,1837
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),T.Y. Hilton (15958431),Denzel Mims (15958493),CeeDee Lamb (15958449),Jordan Reed (15958733),Keke Coutee (15958435),Cardinals  (15958905),50000.0,103.76657142857144,130.94457142857144,158.87714285714287,1967,1501,821,4289,1483
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),Denzel Mims (15958493),Corey Davis (15958425),Dallas Goedert (15958715),CeeDee Lamb (15958449),Cardinals  (15958905),49600.0,104.70157142857144,130.94457142857144,154.45214285714286,1413,1502,2331,5246,2084
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),Chad Hansen (15958463),Corey Davis (15958425),Dallas Goedert (15958715),CeeDee Lamb (15958449),Cardinals  (15958905),49800.0,105.11657142857143,130.94457142857144,157.47214285714284,1131,1503,1400,4034,1319
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Corey Davis (15958425),Keke Coutee (15958435),Jordan Akins (15958755),Ronald Jones II (15958185),Cardinals  (15958905),50000.0,106.59157142857143,130.94457142857144,153.59214285714287,352,1504,2463,4319,1501
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),Breshad Perriman (15958483),T.Y. Hilton (15958431),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49500.0,105.70514285714285,130.94171428571428,156.93285714285713,779,1505,1604,3888,1229
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),Chad Hansen (15958463),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49800.0,103.71514285714284,130.94171428571428,159.22285714285712,1991,1506,685,4182,1419
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),T.Y. Hilton (15958431),Denzel Mims (15958493),Keke Coutee (15958435),Jordan Reed (15958733),Ronald Jones II (15958185),WAS Football Team  (15958908),49600.0,103.30014285714284,130.94171428571428,156.20285714285714,2165,1507,1866,5538,2225
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Damiere Byrd (15958475),T.Y. Hilton (15958431),Chad Hansen (15958463),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49900.0,103.96957142857144,130.93957142857144,157.51514285714285,1839,1508,1379,4726,1765
Jared Goff (15958106),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),T.Y. Hilton (15958431),Corey Davis (15958425),Dalton Schultz (15958735),Ronald Jones II (15958185),WAS Football Team  (15958908),49700.0,105.37314285714285,130.9367142857143,155.43585714285715,977,1509,2087,4573,1656
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Damiere Byrd (15958475),T.Y. Hilton (15958431),CeeDee Lamb (15958449),Hayden Hurst (15958729),Dalvin Cook (15958161),WAS Football Team  (15958908),50000.0,104.80814285714285,130.9367142857143,159.64085714285713,1336,1510,560,3406,960
Jared Goff (15958106),Alvin Kamara (15958163),Dalvin Cook (15958161),Breshad Perriman (15958483),Corey Davis (15958425),Keke Coutee (15958435),Dallas Goedert (15958715),Ronald Jones II (15958185),WAS Football Team  (15958908),50000.0,102.95814285714286,130.9367142857143,158.49585714285715,2283,1511,971,4765,1792
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Denzel Mims (15958493),Corey Davis (15958425),Keke Coutee (15958435),Jordan Reed (15958733),Kenyan Drake (15958197),Cardinals  (15958905),49700.0,101.73157142857143,130.93457142857145,158.41214285714287,2509,1512,1003,5024,1950
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Michael Gallup (15958491),Breshad Perriman (15958483),Corey Davis (15958425),Dalton Schultz (15958735),Keke Coutee (15958435),Cardinals  (15958905),49500.0,105.75657142857143,130.93457142857145,156.25214285714287,759,1513,1852,4124,1384
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),Breshad Perriman (15958483),Corey Davis (15958425),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49600.0,104.13657142857143,130.93457142857145,159.14214285714286,1769,1514,720,4003,1296
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Denzel Mims (15958493),Dallas Goedert (15958715),Ronald Jones II (15958185),Cardinals  (15958905),49500.0,104.33257142857144,130.93457142857145,153.45914285714287,1651,1515,2478,5644,2269
Matt Ryan (15958116),Derrick Henry (15958159),Kenyan Drake (15958197),T.Y. Hilton (15958431),Denzel Mims (15958493),Keke Coutee (15958435),Dalton Schultz (15958735),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,102.98257142857145,130.93457142857145,158.87914285714288,2274,1516,820,4610,1679
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Denzel Mims (15958493),Chad Hansen (15958463),Jordan Akins (15958755),Dalvin Cook (15958161),Cardinals  (15958905),49600.0,106.02657142857143,130.93457142857142,155.03714285714287,599,1517,2195,4311,1493
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),Damiere Byrd (15958475),T.Y. Hilton (15958431),Hayden Hurst (15958729),Ronald Jones II (15958185),WAS Football Team  (15958908),49700.0,106.62514285714286,130.9317142857143,153.72285714285712,343,1518,2448,4309,1492
Tom Brady (15958105),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Denzel Mims (15958493),Dallas Goedert (15958715),Keke Coutee (15958435),WAS Football Team  (15958908),49700.0,103.37514285714286,130.9317142857143,156.07285714285715,2139,1519,1912,5570,2237
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Anthony Miller (15958497),Damiere Byrd (15958475),Corey Davis (15958425),Jordan Reed (15958733),Ronald Jones II (15958185),Cardinals  (15958905),49900.0,104.21957142857144,130.92957142857145,156.65014285714287,1726,1520,1723,4969,1920
Jared Goff (15958106),Derrick Henry (15958159),Kenyan Drake (15958197),Breshad Perriman (15958483),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Reed (15958733),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,103.55957142857143,130.92957142857142,160.39514285714287,2041,1521,347,3909,1238
Jared Goff (15958106),Derrick Henry (15958159),Dalvin Cook (15958161),Damiere Byrd (15958475),T.Y. Hilton (15958431),Chad Hansen (15958463),Jordan Reed (15958733),Corey Davis (15958425),WAS Football Team  (15958908),49900.0,104.21814285714285,130.9267142857143,159.04585714285713,1727,1522,756,4005,1297
Tom Brady (15958105),Alvin Kamara (15958163),Dalvin Cook (15958161),Michael Gallup (15958491),T.Y. Hilton (15958431),Keke Coutee (15958435),Hayden Hurst (15958729),Ronald Jones II (15958185),Cardinals  (15958905),49500.0,105.15657142857143,130.92457142857145,154.30714285714288,1103,1523,2362,4988,1929
Tom Brady (15958105),Derrick Henry (15958159),Kenyan Drake (15958197),Anthony Miller (15958497),Damiere Byrd (15958475),Corey Davis (15958425),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),49800.0,105.05657142857143,130.92457142857145,155.93214285714285,1166,1524,1956,4646,1707
Matt Ryan (15958116),Alvin Kamara (15958163),Derrick Henry (15958159),Breshad Perriman (15958483),Damiere Byrd (15958475),CeeDee Lamb (15958449),Hayden Hurst (15958729),Dalvin Cook (15958161),Cardinals  (15958905),49500.0,106.29257142857145,130.92457142857143,156.52914285714286,495,1525,1756,3776,1167
Matt Ryan (15958116),Derrick Henry (15958159),Dalvin Cook (15958161),T.Y. Hilton (15958431),Denzel Mims (15958493),Corey Davis (15958425),Jordan Reed (15958733),Keke Coutee (15958435),WAS Football Team  (15958908),49800.0,103.23114285714286,130.9217142857143,160.40985714285713,2189,1526,340,4055,1338
Tom Brady (15958105),Alvin Kamara (15958163),Derrick Henry (15958159),Anthony Miller (15958497),Breshad Perriman (15958483),CeeDee Lamb (15958449),Jordan Akins (15958755),Dalvin Cook (15958161),WAS Football Team  (15958908),49500.0,107.04514285714285,130.9217142857143,158.15285714285713,197,1527,1119,2843,680
Jared Goff (15958106),Alvin Kamara (15958163),Kenyan Drake (15958197),Anthony Miller (15958497),T.Y. Hilton (15958431),Corey Davis (15958425),Dallas Goedert (15958715),Dalvin Cook (15958161),Cardinals  (15958905),49700.0,102.35957142857143,130.91957142857143,158.78014285714286,2428,1528,858,4814,1818
