Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1569,2335915525,jtravis72,0,145.04,QB Justin Herbert RB Antonio Gibson RB David Johnson WR Julio Jones FLEX Keenan Allen WR Diontae Johnson WR Jerry Jeudy TE Jonnu Smith DST WAS Football Team ,,,
1569,2338207930,Greatness001,0,145.04,QB Justin Herbert RB Antonio Gibson RB David Johnson WR Julio Jones FLEX Keenan Allen WR Diontae Johnson WR Jerry Jeudy TE Jonnu Smith DST WAS Football Team ,,,
1569,2338447110,pczizek,0,145.04,QB Justin Herbert RB James Robinson RB James Conner WR Terry McLaurin WR Justin Jefferson WR John Brown FLEX Preston Williams TE T.J. Hockenson DST Giants ,,,
1572,2335884795,JuanEnry,0,145.02,QB Drew Lock RB Christian McCaffrey FLEX James Conner RB David Johnson WR Tyler Lockett WR Brandin Cooks WR Jerry Jeudy TE Hunter Henry DST Dolphins ,,,
1573,2337036605,laces.out.dan,0,145,QB Russell Wilson RB Chase Edmonds RB DeeJay Dallas WR DK Metcalf WR Tyler Lockett FLEX Diontae Johnson WR Jerry Jeudy TE Logan Thomas DST Vikings ,,,
1573,2330213960,zoom_zoom,0,145,QB Josh Allen RB Dalvin Cook FLEX Josh Jacobs RB DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Hunter Henry DST Falcons ,,,
1573,2339083665,jeffreyschmidt,0,145,QB Derek Carr RB Dalvin Cook RB Justin Jackson FLEX DeeJay Dallas WR Julio Jones WR Cole Beasley WR Curtis Samuel TE Evan Engram DST Steelers ,,,
1576,2332524610,201jeff,0,144.94,QB Justin Herbert RB James Conner RB DeeJay Dallas FLEX Keenan Allen WR Brandin Cooks WR Marvin Jones Jr. WR Jerry Jeudy TE Darren Waller DST Cardinals ,,,
1576,2334460757,AVirk51,0,144.94,QB Justin Herbert RB Dalvin Cook RB James Robinson FLEX Chase Edmonds WR Mike Williams WR Darnell Mooney WR Marcus Johnson TE Evan Engram DST Steelers ,,,
1576,2337697993,scoot594,0,144.94,QB Justin Herbert RB Dalvin Cook RB Antonio Gibson WR Julio Jones WR Keenan Allen FLEX Henry Ruggs III WR Marvin Hall TE Hunter Henry DST Lions ,,,
1579,2339114606,commodores16,0,144.92,QB Tua Tagovailoa RB Dalvin Cook RB Chase Edmonds FLEX DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Evan Engram DST Titans ,,,
1580,2329990919,SleepyW,0,144.9,QB Josh Allen FLEX Dalvin Cook RB David Johnson RB Melvin Gordon III WR Julio Jones WR Keenan Allen WR Marcus Johnson TE Hunter Henry DST Falcons ,,,
1580,2334054350,chaseberry14,0,144.9,QB Derek Carr RB Dalvin Cook RB David Johnson FLEX Tony Pollard WR Stefon Diggs WR Julio Jones WR Keenan Allen TE Tyler Eifert DST Cowboys ,,,
1580,2337084053,okiecowpoke,0,144.9,QB Josh Allen RB Dalvin Cook FLEX Justin Jackson RB DeeJay Dallas WR Stefon Diggs WR Allen Robinson II WR Marcus Johnson TE Noah Fant DST Cardinals ,,,
1580,2337870427,sethboss,0,144.9,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX David Johnson WR Julio Jones WR Tyler Lockett WR Jalen Guyton TE Irv Smith Jr. DST Vikings ,,,
1580,2337948531,cdcdk,0,144.9,QB Josh Allen RB Christian McCaffrey FLEX James Conner RB Jordan Howard WR Julio Jones WR Diontae Johnson WR Danny Amendola TE Noah Fant DST Texans ,,,
1585,2337010428,Winst0nW0lfe,0,144.86,QB Matt Ryan RB Dalvin Cook RB James Robinson FLEX DeeJay Dallas WR Tyler Lockett WR Terry McLaurin WR Darnell Mooney TE Albert Okwuegbunam DST WAS Football Team ,,,
1586,2330488966,andrew1487,0,144.84,QB Justin Herbert RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Keenan Allen WR Diontae Johnson WR Sterling Shepard TE Hunter Henry DST Falcons ,,,
1586,2337598577,eforbes78,0,144.84,QB Deshaun Watson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Tyler Lockett WR Brandin Cooks WR Marvin Jones Jr. TE Irv Smith Jr. DST Giants ,,,
1586,2338306267,damonv27,0,144.84,QB Justin Herbert RB Dalvin Cook RB David Johnson WR Julio Jones FLEX Marvin Jones Jr. WR Diontae Johnson WR Darnell Mooney TE Noah Fant DST Ravens ,,,
1589,2337535794,posey_um,0,144.82,QB Drew Lock RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Julio Jones WR Brandin Cooks WR Marcus Johnson TE Noah Fant DST Vikings ,,,
1590,2330384467,russman588,0,144.8,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Keenan Allen WR DJ Moore WR Marcus Johnson TE Hayden Hurst DST Giants ,,,
1590,2334276074,jimmyrom777,0,144.8,QB Josh Allen RB Dalvin Cook FLEX Derrick Henry RB Justin Jackson WR Stefon Diggs WR Diontae Johnson WR Laviska Shenault Jr. TE Irv Smith Jr. DST Falcons ,,,
1590,2338421014,jmac1090,0,144.8,QB Josh Allen RB James Conner RB David Montgomery FLEX Justin Jackson WR Stefon Diggs WR DJ Chark Jr. WR Marvin Jones Jr. TE T.J. Hockenson DST Giants ,,,
1593,2336049757,SkyFlyDFS,0,144.74,QB Deshaun Watson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Keenan Allen WR Sterling Shepard WR Darnell Mooney TE Hayden Hurst DST Texans ,,,
1593,2337662384,stryps,0,144.74,QB Deshaun Watson RB Dalvin Cook FLEX Josh Jacobs RB Justin Jackson WR Julio Jones WR Jerry Jeudy WR Marcus Johnson TE Darren Waller DST Seahawks ,,,
1593,2337847039,Krowetahi,0,144.74,QB Justin Herbert RB Dalvin Cook FLEX James Conner RB Justin Jackson WR Stefon Diggs WR Jerry Jeudy WR Darnell Mooney TE Noah Fant DST Falcons ,,,
1596,2335198987,peebasaur,0,144.72,QB Drew Lock RB Dalvin Cook FLEX Josh Jacobs RB David Montgomery WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Noah Fant DST Titans ,,,
1596,2339445285,mfhyde,0,144.72,QB Drew Lock RB Dalvin Cook RB James Conner FLEX Justin Jackson WR Julio Jones WR Keenan Allen WR Marcus Johnson TE Hayden Hurst DST Texans ,,,
1598,2330293090,Bnett2210,0,144.7,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX David Johnson WR Tyler Lockett WR Marvin Jones Jr. WR Diontae Johnson TE Albert Okwuegbunam DST Giants ,,,
1598,2334636259,Coreyj93,0,144.7,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX David Johnson WR Tyler Lockett WR Marvin Jones Jr. WR Diontae Johnson TE Albert Okwuegbunam DST Giants ,,,
1600,2335093923,nutisbusting,0,144.64,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Tyler Lockett WR Brandin Cooks WR Danny Amendola TE Hayden Hurst DST Giants ,,,
1600,2329931178,KinGsWaGG562,0,144.64,QB Justin Herbert FLEX Dalvin Cook RB Justin Jackson RB DeeJay Dallas WR Chase Claypool WR Brandin Cooks WR Marvin Jones Jr. TE Jonnu Smith DST Steelers ,,,
1600,2334501395,RedsPhan,0,144.64,QB Justin Herbert RB James Robinson RB James Conner WR Keenan Allen FLEX Jerry Jeudy WR John Brown WR Darnell Mooney TE Hunter Henry DST Steelers ,,,
1600,2339322721,kylekelly5,0,144.64,QB Justin Herbert RB Dalvin Cook FLEX Justin Jackson RB DeeJay Dallas WR Stefon Diggs WR Julio Jones WR Marcus Johnson TE Noah Fant DST Giants ,,,
1604,2334265342,GoCards513,0,144.6,QB Josh Allen RB Dalvin Cook RB Chase Edmonds WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Noah Fant FLEX Hunter Henry DST Vikings ,,,
1604,2331641024,rizzilio,0,144.6,QB Josh Allen RB Chase Edmonds RB Justin Jackson WR Stefon Diggs FLEX Will Fuller V WR Mike Williams WR Diontae Johnson TE Evan Engram DST Falcons ,,,
1604,2335961925,abeckham,0,144.6,QB Josh Allen RB Dalvin Cook RB David Johnson FLEX Justin Jackson WR Keenan Allen WR Tyler Lockett WR Darnell Mooney TE Hayden Hurst DST Falcons ,,,
1607,2333024037,berghuis,0,144.54,QB Justin Herbert RB Dalvin Cook RB Chase Edmonds WR Julio Jones WR Mike Williams WR Anthony Miller FLEX Noah Fant TE Hayden Hurst DST Texans ,,,
1607,2334315747,aaronskier,0,144.54,QB Deshaun Watson RB Clyde Edwards-Helaire FLEX Antonio Gibson RB David Johnson WR Tyreek Hill WR Will Fuller V WR John Brown TE Logan Thomas DST Vikings ,,,
1609,2337521149,jjensen16,0,144.5,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Tyler Lockett WR Darnell Mooney TE Tyler Eifert DST Vikings ,,,
1609,2339339850,eiland98,0,144.5,QB Russell Wilson RB Dalvin Cook RB Justin Jackson WR Julio Jones FLEX Tyler Lockett WR Jerry Jeudy WR Randall Cobb TE Hayden Hurst DST Cowboys ,,,
1609,2338129820,tstyron174,0,144.5,QB Derek Carr RB Dalvin Cook FLEX James Robinson RB Melvin Gordon III WR JuJu Smith-Schuster WR Cole Beasley WR Christian Kirk TE Jonnu Smith DST Cardinals ,,,
1612,2339804868,bradmedina12,0,144.44,QB Ben Roethlisberger RB Dalvin Cook RB Clyde Edwards-Helaire WR Tyreek Hill WR Tyler Lockett WR Corey Davis TE Jordan Akins FLEX Tyler Eifert DST WAS Football Team ,,,
1613,2334108540,wvuballer41,0,144.4,QB Russell Wilson RB Dalvin Cook RB James Conner FLEX Keenan Allen WR Tyler Lockett WR John Brown WR Darnell Mooney TE Will Dissly DST Panthers ,,,
1613,2334954927,byrdshot,0,144.4,QB Russell Wilson FLEX Dalvin Cook RB Justin Jackson RB Jordan Howard WR Stefon Diggs WR Marvin Jones Jr. WR Anthony Miller TE Jonnu Smith DST Steelers ,,,
1613,2337166560,GoldenBuff57,0,144.4,QB Russell Wilson RB Justin Jackson RB DeeJay Dallas WR DK Metcalf FLEX Stefon Diggs WR Tyler Lockett WR Jerry Jeudy TE Greg Olsen DST Giants ,,,
1613,2339802021,darielf28,0,144.4,QB Russell Wilson RB Chase Edmonds RB DeeJay Dallas WR Stefon Diggs WR Julio Jones WR Diontae Johnson FLEX Jerry Jeudy TE Logan Thomas DST Falcons ,,,
1613,2330242351,Ctracefan,0,144.4,QB Josh Allen RB Dalvin Cook FLEX Justin Jackson RB DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Sterling Shepard TE Hayden Hurst DST Cowboys ,,,
1613,2335779107,DeKalbMilitia,0,144.4,QB Josh Allen RB Dalvin Cook FLEX Justin Jackson RB DeeJay Dallas WR Julio Jones WR Tyler Lockett WR Sterling Shepard TE Hayden Hurst DST Cowboys ,,,
1619,2330934515,Levihill,0,144.34,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Keenan Allen WR Marvin Jones Jr. WR Darnell Mooney TE Hayden Hurst DST Cardinals ,,,
1619,2339083559,Bherrera426,0,144.34,QB Justin Herbert RB James Robinson RB Chase Edmonds WR Stefon Diggs WR Chase Claypool WR David Moore TE Evan Engram FLEX Jonnu Smith DST Steelers ,,,
1619,2336173350,4coop,0,144.34,QB Deshaun Watson RB James Robinson RB Antonio Gibson WR Julio Jones WR Chase Claypool WR DJ Chark Jr. FLEX Darren Waller TE Hayden Hurst DST Cowboys ,,,
1619,2338861686,kedwards725,0,144.34,QB Deshaun Watson RB Justin Jackson RB DeeJay Dallas FLEX Wayne Gallman Jr. WR Allen Robinson II WR Tyler Lockett WR Jerry Jeudy TE Travis Kelce DST Giants ,,,
1623,2337753305,SBlack15,0,144.32,QB Drew Lock RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Danny Amendola TE Evan Engram DST Cardinals ,,,
1624,2329904937,JonnyMc24,0,144.3,QB Russell Wilson RB Dalvin Cook RB Melvin Gordon III FLEX Justin Jackson WR Terry McLaurin WR Marvin Jones Jr. WR John Brown TE Will Dissly DST Steelers ,,,
1624,2338347926,gsusko5,0,144.3,QB Josh Allen RB Dalvin Cook RB Le'Veon Bell WR Justin Jefferson WR Marquise Brown WR Diontae Johnson FLEX James Washington TE Evan Engram DST Steelers ,,,
1624,2339032186,rtw1994,0,144.3,QB Russell Wilson RB Dalvin Cook RB Melvin Gordon III FLEX D'Andre Swift WR Tyler Lockett WR Chase Claypool WR Mike Williams TE Jonnu Smith DST Vikings ,,,
1624,2339825977,RegalCrown,0,144.3,QB Russell Wilson RB Dalvin Cook FLEX David Montgomery RB J.K. Dobbins WR Brandin Cooks WR Cole Beasley WR Christian Kirk TE Logan Thomas DST WAS Football Team ,,,
1628,2338960006,superzonjic,0,144.28,QB Patrick Mahomes RB Chase Edmonds RB Justin Jackson WR Will Fuller V WR A.J. Brown FLEX Jerry Jeudy WR Marvin Hall TE Darren Waller DST Lions ,,,
1629,2330325401,clutch323,0,144.24,QB Deshaun Watson RB Dalvin Cook RB Chase Edmonds FLEX DeeJay Dallas WR Julio Jones WR Brandin Cooks WR Marvin Hall TE Trey Burton DST Giants ,,,
1629,2337440531,brainitude,0,144.24,QB Justin Herbert RB Dalvin Cook RB Justin Jackson WR Julio Jones WR Keenan Allen WR Brandin Cooks FLEX Marvin Hall TE Logan Thomas DST Cardinals ,,,
1629,2339081230,Zola10,0,144.24,QB Matthew Stafford RB Dalvin Cook FLEX J.K. Dobbins RB Travis Homer WR Stefon Diggs WR A.J. Brown WR Darnell Mooney TE T.J. Hockenson DST Bears ,,,
1629,2339852470,koehn32,0,144.24,QB Justin Herbert RB Dalvin Cook RB Clyde Edwards-Helaire FLEX Nyheim Hines WR A.J. Brown WR Chase Claypool WR Darius Slayton TE Hayden Hurst DST Texans ,,,
1633,2337857433,draggen21,0,144.2,QB Josh Allen RB Dalvin Cook FLEX Chase Edmonds RB David Johnson WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Vikings ,,,
1633,2331859619,bradreynolds1016,0,144.2,QB Josh Allen RB Dalvin Cook FLEX David Johnson RB Justin Jackson WR Stefon Diggs WR Tyler Lockett WR Marcus Johnson TE Hayden Hurst DST Giants ,,,
1633,2332944746,WonderTwinDave,0,144.2,QB Russell Wilson RB James Conner RB Justin Jackson FLEX Julio Jones WR Terry McLaurin WR Jerry Jeudy WR John Brown TE Evan Engram DST Colts ,,,
1633,2336501733,DankLordHalo,0,144.2,QB Josh Allen FLEX Dalvin Cook RB Chase Edmonds RB David Johnson WR Julio Jones WR Tyler Lockett WR Marcus Johnson TE Tyler Eifert DST Giants ,,,
1633,2336808549,mangesh9,0,144.2,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Keenan Allen WR Laviska Shenault Jr. TE Will Dissly DST Cowboys ,,,
1633,2338089270,aksmith5265,0,144.2,QB Josh Allen RB Chase Edmonds RB DeeJay Dallas WR Julio Jones FLEX Terry McLaurin WR Justin Jefferson WR John Brown TE Hunter Henry DST Falcons ,,,
1639,2336376919,Rusels77,0,144.16,QB Matt Ryan RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Diontae Johnson WR Jerry Jeudy TE Logan Thomas DST Cardinals ,,,
1639,2336902572,idiotboy,0,144.16,QB Matt Ryan RB Chase Edmonds RB Todd Gurley II WR Terry McLaurin WR Marvin Jones Jr. WR Sterling Shepard FLEX Jerry Jeudy TE Noah Fant DST Steelers ,,,
1641,2331147425,jasonboris,0,144.14,QB Justin Herbert RB Dalvin Cook FLEX Josh Jacobs RB Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Sterling Shepard TE Hunter Henry DST Giants ,,,
1641,2334765656,MrVegas128,0,144.14,QB Justin Herbert RB Dalvin Cook RB James Conner FLEX DeeJay Dallas WR Keenan Allen WR Darnell Mooney WR Marvin Hall TE Darren Waller DST Falcons ,,,
1641,2335445537,tandrewhawk,0,144.14,QB Justin Herbert RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Jerry Jeudy WR Darnell Mooney TE Noah Fant DST Cardinals ,,,
1644,2338069390,tkap91,0,144.12,QB Drew Lock RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Julio Jones WR Marvin Jones Jr. WR John Brown TE Greg Olsen DST Cardinals ,,,
1645,2338353224,btcarroll,0,144.1,QB Josh Allen RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Tyler Lockett WR Marvin Jones Jr. WR Darnell Mooney TE Noah Fant DST Giants ,,,
1645,2339897477,brianloi23,0,144.1,QB Josh Allen RB James Conner RB Chase Edmonds FLEX J.D. McKissic WR Keenan Allen WR DJ Moore WR Jerry Jeudy TE Noah Fant DST Texans ,,,
1645,2331945268,heelsfan0123,0,144.1,QB Josh Allen RB Dalvin Cook FLEX Josh Jacobs RB David Johnson WR Julio Jones WR Sterling Shepard WR Russell Gage TE Hunter Henry DST Vikings ,,,
1645,2335071849,nygigante,0,144.1,QB Josh Allen RB Dalvin Cook FLEX Josh Jacobs RB David Johnson WR Julio Jones WR Sterling Shepard WR Russell Gage TE Hunter Henry DST Vikings ,,,
1645,2335078333,atlanta1978,0,144.1,QB Josh Allen RB Dalvin Cook FLEX Josh Jacobs RB David Johnson WR Julio Jones WR Sterling Shepard WR Russell Gage TE Hunter Henry DST Vikings ,,,
1645,2337130240,johnpeschi123,0,144.1,QB Josh Allen RB Dalvin Cook RB Josh Jacobs FLEX David Johnson WR Julio Jones WR Sterling Shepard WR Russell Gage TE Hunter Henry DST Vikings ,,,
1651,2330574243,Rancemen,0,144.04,QB Justin Herbert RB James Robinson FLEX David Montgomery RB D'Andre Swift WR Will Fuller V WR Terry McLaurin WR Diontae Johnson TE Hayden Hurst DST Texans ,,,
1651,2337810463,MrOctoberisBack,0,144.04,QB Justin Herbert RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Tyler Lockett WR Marvin Jones Jr. WR Anthony Miller TE Noah Fant DST Giants ,,,
1653,2338123391,decentmcgee,0,144.02,QB Drew Lock RB Dalvin Cook FLEX Josh Jacobs RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Diontae Johnson TE Hunter Henry DST Vikings ,,,
1653,2338872826,WickedWise1,0,144.02,QB Drew Lock RB James Conner RB Josh Jacobs FLEX Melvin Gordon III WR Stefon Diggs WR Terry McLaurin WR Jerry Jeudy TE Noah Fant DST Cardinals ,,,
1655,2336975616,Rinsland,0,144,QB Russell Wilson RB Dalvin Cook RB Josh Jacobs FLEX Tyler Lockett WR Will Fuller V WR John Brown WR Marcus Johnson TE Trey Burton DST Texans ,,,
1656,2339249822,willgibson,0,143.96,QB Matt Ryan RB Dalvin Cook FLEX James Conner RB Justin Jackson WR Julio Jones WR Marvin Jones Jr. WR Jerry Jeudy TE Hayden Hurst DST Falcons ,,,
1657,2336708205,henrygondorff73,0,143.94,QB Justin Herbert RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Terry McLaurin WR Marcus Johnson TE Hayden Hurst DST Falcons ,,,
1657,2338844744,knifeman32,0,143.94,QB Justin Herbert RB Chase Edmonds RB Justin Jackson WR Julio Jones WR Keenan Allen FLEX Brandin Cooks WR Jerry Jeudy TE Hayden Hurst DST Cardinals ,,,
1659,2335646303,kingpin301,0,143.92,QB Kyler Murray RB Chase Edmonds RB D'Andre Swift WR DeAndre Hopkins WR Keenan Allen FLEX Sterling Shepard WR Darnell Mooney TE Hayden Hurst DST Vikings ,,,
1659,2339845103,shift76,0,143.92,QB Drew Lock RB James Conner RB Chase Edmonds FLEX J.K. Dobbins WR Julio Jones WR Will Fuller V WR Jerry Jeudy TE Noah Fant DST Giants ,,,
1659,2339927612,bohica121,0,143.92,QB Kyler Murray RB Chase Edmonds RB Zack Moss WR Keenan Allen WR Brandin Cooks WR Cole Beasley FLEX Hunter Renfrow TE T.J. Hockenson DST Cardinals ,,,
1662,2331797345,nflplumber,0,143.9,QB Russell Wilson RB Chase Edmonds RB Clyde Edwards-Helaire WR Tyler Lockett WR Terry McLaurin WR Brandin Cooks FLEX Jerry Jeudy TE Hunter Henry DST Cowboys ,,,
1662,2336855404,B-52_Bombers,0,143.9,QB Russell Wilson RB Dalvin Cook FLEX David Johnson RB DeeJay Dallas WR Tyler Lockett WR Marvin Jones Jr. WR Jerry Jeudy TE Hunter Henry DST Cardinals ,,,
1662,2338970921,kat.lady,0,143.9,QB Josh Allen RB James Conner RB Zack Moss WR Stefon Diggs WR Tyler Lockett WR Jerry Jeudy TE Darren Waller FLEX Trey Burton DST Giants ,,,
1662,2339145869,Jmami86,0,143.9,QB Russell Wilson RB Dalvin Cook RB Justin Jackson FLEX DeeJay Dallas WR Stefon Diggs WR Brandin Cooks WR Marcus Johnson TE Darren Waller DST Falcons ,,,
1662,2339840551,Headdie_Brosevelt,0,143.9,QB Russell Wilson RB Dalvin Cook RB David Johnson WR Julio Jones WR Justin Jefferson WR Russell Gage FLEX Danny Amendola TE Hayden Hurst DST Titans ,,,
1662,2335988273,ldphifty,0,143.9,QB Derek Carr RB Dalvin Cook FLEX Justin Jackson RB DeeJay Dallas WR Keenan Allen WR Terry McLaurin WR DJ Moore TE Hayden Hurst DST Cardinals ,,,
1668,2337966828,ortizvincent6,0,143.84,QB Deshaun Watson RB Christian McCaffrey RB Dalvin Cook FLEX Justin Jackson WR Julio Jones WR Sterling Shepard WR Marcus Johnson TE Logan Thomas DST Falcons ,,,
1668,2339876115,stone5185,0,143.84,QB Deshaun Watson RB Chase Edmonds RB Justin Jackson WR Tyler Lockett FLEX Christian Kirk WR Jerry Jeudy WR Russell Gage TE Travis Kelce DST Giants ,,,
1670,2336536811,stormball21,0,143.8,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Stefon Diggs WR Brandin Cooks WR Marcus Johnson TE Hayden Hurst DST Falcons ,,,
1670,2335598975,Johnny_Great,0,143.8,QB Josh Allen RB Dalvin Cook RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Marvin Jones Jr. FLEX Marcus Johnson TE Noah Fant DST Titans ,,,
1670,2336796592,wtmcadoo,0,143.8,QB Russell Wilson RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Keenan Allen WR Marcus Johnson TE Will Dissly DST Vikings ,,,
1670,2337339539,notgoing2argue,0,143.8,QB Russell Wilson RB Dalvin Cook RB David Johnson FLEX DeeJay Dallas WR Tyler Lockett WR Mike Williams WR Sterling Shepard TE Hayden Hurst DST Giants ,,,
1670,2338342529,Footballball17,0,143.8,QB Josh Allen RB James Conner RB J.K. Dobbins WR Stefon Diggs FLEX Keenan Allen WR Cole Beasley WR Jerry Jeudy TE Logan Thomas DST Cardinals ,,,
1670,2338964633,knapton,0,143.8,QB Josh Allen RB Chase Edmonds RB DeeJay Dallas FLEX Wayne Gallman Jr. WR Stefon Diggs WR Julio Jones WR Darnell Mooney TE T.J. Hockenson DST Cardinals ,,,
1670,2331311088,AndyA65,0,143.8,QB Josh Allen RB Dalvin Cook FLEX Josh Jacobs RB David Montgomery WR Julio Jones WR Marvin Jones Jr. WR Marcus Johnson TE Noah Fant DST Cardinals ,,,
1670,2334789298,Jabanik,0,143.8,QB Josh Allen RB Dalvin Cook RB James Robinson FLEX Justin Jackson WR DK Metcalf WR Cole Beasley WR Darnell Mooney TE Albert Okwuegbunam DST Cardinals ,,,
1678,2335804491,jbelonio,0,143.74,QB Deshaun Watson RB Dalvin Cook RB David Johnson WR Julio Jones WR Brandin Cooks FLEX Diontae Johnson WR Sterling Shepard TE Hayden Hurst DST Falcons ,,,
1678,2338806558,lennylen6146,0,143.74,QB Ben Roethlisberger RB Dalvin Cook RB Derrick Henry WR Julio Jones WR Chase Claypool WR David Moore FLEX Jordan Akins TE Kyle Rudolph DST Steelers ,,,
1678,2338128844,SJBeerscene_john,0,143.74,QB Justin Herbert RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Keenan Allen WR Marcus Johnson TE Hayden Hurst DST Cowboys ,,,
1681,2336751172,VPIHokie20,0,143.72,QB Drew Lock RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Julio Jones WR Tyler Lockett WR Danny Amendola TE Hayden Hurst DST Texans ,,,
1682,2334370903,amy574,0,143.7,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Stefon Diggs WR Julio Jones WR Marcus Johnson TE Irv Smith Jr. DST Cowboys ,,,
