Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
102,2338458975,zwburleson,0,190.5,QB Josh Allen RB Christian McCaffrey RB Dalvin Cook FLEX Wayne Gallman Jr. WR Julio Jones WR Sterling Shepard WR Darnell Mooney TE Tyler Kroft DST Giants ,,Jimmy Graham,TE,1.22%,17.5
102,2338808773,Sheptorious,0,190.5,QB Josh Allen RB Christian McCaffrey RB Dalvin Cook FLEX Wayne Gallman Jr. WR Julio Jones WR Sterling Shepard WR Darnell Mooney TE Tyler Kroft DST Giants ,,Larry Fitzgerald,FLEX,1.21%,9.4
111,2336724604,karnil,0,190.4,QB Josh Allen RB Dalvin Cook RB Chase Edmonds WR Tyreek Hill WR Christian Kirk FLEX Willie Snead IV WR Marvin Hall TE Noah Fant DST Titans ,,Steven Sims Jr.,WR,1.19%,1.4
112,2335452190,spulver,0,190.34,QB Justin Herbert RB Dalvin Cook RB DeeJay Dallas WR Keenan Allen FLEX Robby Anderson WR Jerry Jeudy WR John Brown TE Evan Engram DST Texans ,,Greg Olsen,TE,1.15%,3.3
113,2337754820,ffargus,0,190.12,QB Drew Lock RB Dalvin Cook FLEX James Robinson RB Zack Moss WR Tyreek Hill WR Justin Jefferson WR Jerry Jeudy TE Kyle Rudolph DST WAS Football Team ,,Keelan Cole,WR,1.14%,1.6
114,2329816523,abarlam,0,189.8,QB Russell Wilson RB Dalvin Cook RB Chase Edmonds WR Allen Robinson II WR Christian Kirk FLEX Curtis Samuel WR Darnell Mooney TE Hayden Hurst DST Giants ,,Chiefs ,DST,1.10%,1
114,2337104762,grimreapr4,0,189.8,QB Josh Allen RB Dalvin Cook FLEX Justin Jackson RB DeeJay Dallas WR Stefon Diggs WR Julio Jones WR Jerry Jeudy TE Irv Smith Jr. DST Giants ,,Colts ,DST,1.00%,5
114,2337163193,Reynolds58,0,189.8,QB Josh Allen RB Dalvin Cook RB Justin Jackson FLEX DeeJay Dallas WR Stefon Diggs WR Julio Jones WR Jerry Jeudy TE Irv Smith Jr. DST Giants ,,Panthers ,DST,0.99%,2
114,2338413283,pcartwright,0,189.8,QB Russell Wilson RB Christian McCaffrey RB Dalvin Cook FLEX Jordan Howard WR Julio Jones WR Jerry Jeudy WR John Brown TE Albert Okwuegbunam DST Vikings ,,Christian Blake,WR,0.93%,6.1
118,2336773595,reils55,0,189.62,QB Drew Lock FLEX Dalvin Cook RB DeeJay Dallas RB Wayne Gallman Jr. WR Julio Jones WR Tyreek Hill WR Brandin Cooks TE Evan Engram DST Cardinals ,,Nelson Agholor,WR,0.90%,13.5
119,2339515532,j2josh,0,189.6,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX Stefon Diggs WR Mecole Hardman WR Jerry Jeudy WR Willie Snead IV TE Evan Engram DST Giants ,,Tyler Eifert,TE,0.87%,8.8
120,2331876078,Kculbreth,0,189.52,QB Drew Lock RB Dalvin Cook RB Le'Veon Bell WR Julio Jones WR Terry McLaurin FLEX JuJu Smith-Schuster WR Curtis Samuel TE Evan Engram DST Cardinals ,,Phillip Lindsay,FLEX,0.82%,2.3
120,2337318380,dseckenrod,0,189.52,QB Drew Lock RB Dalvin Cook FLEX Antonio Gibson RB J.K. Dobbins WR Stefon Diggs WR JuJu Smith-Schuster WR Jerry Jeudy TE Noah Fant DST Titans ,,KJ Hamler,WR,0.81%,15
122,2338448184,dshaver21,0,189.5,QB Josh Allen RB Christian McCaffrey RB Dalvin Cook FLEX David Johnson WR Keenan Allen WR Brandin Cooks WR David Moore TE Anthony Firkser DST Panthers ,,Anthony Miller,WR,0.78%,9.9
123,2337961041,jc_dogg,0,189.44,QB Justin Herbert RB Dalvin Cook RB Antonio Gibson WR Keenan Allen WR Robby Anderson WR Randall Cobb FLEX Curtis Samuel TE Evan Engram DST Giants ,,Nyheim Hines,RB,0.78%,5.8
124,2335834873,cantgetright19,0,189.4,QB Russell Wilson RB Dalvin Cook RB DeeJay Dallas WR Will Fuller V WR Chase Claypool WR Jerry Jeudy FLEX John Brown TE Noah Fant DST Giants ,,CeeDee Lamb,WR,0.74%,16.1
125,2339716446,nastynest,0,189.38,QB Patrick Mahomes RB Antonio Gibson RB Adrian Peterson WR Tyreek Hill WR Terry McLaurin WR Sterling Shepard TE Travis Kelce FLEX Jimmy Graham DST Giants ,,Devin Singletary,RB,0.70%,6.4
126,2338754003,coggiel,0,189.3,QB Teddy Bridgewater RB Dalvin Cook RB Zack Moss WR Will Fuller V WR Terry McLaurin FLEX DJ Chark Jr. WR Sterling Shepard TE Mike Gesicki DST Cardinals ,,Patrick Laird,FLEX,0.64%,2.6
127,2339090909,JASPUR,0,189.18,QB Patrick Mahomes RB Dalvin Cook RB DeeJay Dallas WR Tyreek Hill FLEX Mecole Hardman WR KJ Hamler WR Demarcus Robinson TE Travis Kelce DST Chargers ,,Kirk Cousins,QB,0.64%,20.8
128,2337232216,PokkerBeast,0,189.12,QB Drew Lock RB Christian McCaffrey RB DeeJay Dallas WR Terry McLaurin WR Marvin Jones Jr. WR Jerry Jeudy TE Travis Kelce FLEX Albert Okwuegbunam DST Steelers ,,Preston Williams,FLEX,0.61%,16
128,2337863721,tmat13,0,189.12,QB Drew Lock RB Dalvin Cook RB David Johnson WR Allen Robinson II FLEX Terry McLaurin WR Mike Williams WR Jerry Jeudy TE T.J. Hockenson DST Giants ,,Dalton Schultz,TE,0.60%,8.8
130,2335487085,atahere,0,189.1,QB Russell Wilson RB Dalvin Cook RB DeeJay Dallas WR Stefon Diggs WR Christian Kirk FLEX Diontae Johnson WR Jerry Jeudy TE Jonnu Smith DST Cardinals ,,Jack Doyle,TE,0.60%,0
131,2330864822,cmuney20,0,189.04,QB Justin Herbert RB Dalvin Cook RB Chase Edmonds FLEX Terry McLaurin WR Marvin Jones Jr. WR Mike Williams WR Jerry Jeudy TE Hayden Hurst DST Giants ,,Bears ,DST,0.59%,4
132,2329910927,TheKingOfTheNorth11,0,189.02,QB Drew Lock RB Dalvin Cook RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Keenan Allen FLEX Jerry Jeudy TE Will Dissly DST Giants ,,Willie Snead IV,WR,0.57%,7.7
133,2330425629,ljlee619,0,188.92,QB Drew Lock RB Dalvin Cook FLEX James Robinson RB Clyde Edwards-Helaire WR Stefon Diggs WR Diontae Johnson WR Jerry Jeudy TE Logan Thomas DST Giants ,,Anthony Firkser,TE,0.57%,4.9
134,2338684226,Martyq82,0,188.8,QB Derek Carr RB Christian McCaffrey RB Dalvin Cook WR Keenan Allen WR Jerry Jeudy WR Darnell Mooney FLEX Darren Waller TE Hayden Hurst DST Panthers ,,Jalen Guyton,WR,0.57%,1.9
135,2338941799,loghancc,0,188.74,QB Justin Herbert RB Dalvin Cook RB DeeJay Dallas FLEX DJ Chark Jr. WR Mike Williams WR Diontae Johnson WR Jerry Jeudy TE T.J. Hockenson DST Steelers ,,Seahawks ,DST,0.53%,3
136,2335024481,billysommers,0,188.72,QB Drew Lock RB Christian McCaffrey RB Dalvin Cook WR Cole Beasley WR Diontae Johnson FLEX Mecole Hardman WR Jerry Jeudy TE T.J. Hockenson DST Texans ,,Bills ,DST,0.46%,12
137,2338592332,cosmic9cowboy,0,188.62,QB Drew Lock RB Dalvin Cook RB Justin Jackson WR Julio Jones FLEX Terry McLaurin WR JuJu Smith-Schuster WR Jerry Jeudy TE Noah Fant DST Bills ,,Jake Luton,QB,0.46%,25.46
138,2336871860,ryan8360,0,188.44,QB Ben Roethlisberger RB Dalvin Cook RB DeeJay Dallas WR Terry McLaurin WR Justin Jefferson FLEX Christian Kirk WR Marvin Jones Jr. TE Evan Engram DST Titans ,,Tua Tagovailoa,QB,0.45%,21.42
138,2330956336,afasanella,0,188.44,QB Justin Herbert RB Dalvin Cook RB Devin Singletary WR Tyreek Hill FLEX Chase Claypool WR Curtis Samuel WR Larry Fitzgerald TE Evan Engram DST Steelers ,,Raiders ,DST,0.44%,4
140,2334976774,eddyboyblue1970,0,188.4,QB Russell Wilson RB Dalvin Cook RB James Robinson WR DK Metcalf WR Tyreek Hill WR David Moore TE Hunter Henry FLEX Anthony Firkser DST Vikings ,,Michael Gallup,WR,0.44%,6.6
141,2337477850,teamnitwit,0,188.34,QB Justin Herbert RB Dalvin Cook RB DeeJay Dallas WR Julio Jones WR Tyreek Hill WR Sterling Shepard FLEX Curtis Samuel TE Logan Thomas DST Dolphins ,,J.D. McKissic,RB,0.44%,17.2
142,2336899182,PBurgh22,0,188.32,QB Drew Lock RB Dalvin Cook RB Jordan Howard WR Stefon Diggs FLEX Julio Jones WR Diontae Johnson WR Jerry Jeudy TE Darren Waller DST Vikings ,,Broncos ,DST,0.42%,3
142,2337819256,Parana,0,188.32,QB Drew Lock RB Dalvin Cook RB J.D. McKissic WR Julio Jones WR Keenan Allen FLEX Chase Claypool WR Jerry Jeudy TE Mark Andrews DST Cardinals ,,Amari Cooper,WR,0.42%,12.5
144,2336398027,mailmanjeff,0,188.28,QB Patrick Mahomes FLEX Christian McCaffrey RB Dalvin Cook RB James Conner WR Jerry Jeudy WR John Brown WR David Moore TE Will Dissly DST Texans ,,Chargers ,DST,0.42%,2
145,2336291915,andrewwhitlock,0,188.24,QB Matthew Stafford FLEX Christian McCaffrey RB Dalvin Cook RB DeeJay Dallas WR DJ Chark Jr. WR Marvin Jones Jr. WR Jerry Jeudy TE Jonnu Smith DST Falcons ,,Zach Pascal,WR,0.42%,10.5
146,2339113782,JBURG10,0,188.2,QB Derek Carr RB Dalvin Cook RB DeeJay Dallas WR Stefon Diggs FLEX Justin Jefferson WR Christian Kirk WR Curtis Samuel TE Evan Engram DST Ravens ,,Travis Homer,RB,0.39%,11
147,2338363755,Ralph56,0,188.04,QB Deshaun Watson RB Dalvin Cook RB DeeJay Dallas FLEX Christian Kirk WR Jerry Jeudy WR John Brown WR Russell Gage TE Travis Kelce DST WAS Football Team ,,Tyler Kroft,TE,0.38%,7.1
148,2336548996,rawv,0,188,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX Justin Jackson WR Julio Jones WR Jerry Jeudy WR Curtis Samuel TE Hunter Henry DST Giants ,,DaeSean Hamilton,FLEX,0.38%,3.2
149,2331374425,JKanwischer,0,187.98,QB Patrick Mahomes RB Dalvin Cook RB Clyde Edwards-Helaire WR Keenan Allen WR Danny Amendola WR David Moore TE Travis Kelce FLEX Hunter Henry DST Falcons ,,Mike Gesicki,TE,0.38%,7.2
150,2338229539,maksizl,0,187.9,QB Josh Allen RB Dalvin Cook RB DeeJay Dallas WR Stefon Diggs WR A.J. Brown WR Marvin Jones Jr. TE Evan Engram FLEX Logan Thomas DST Giants ,,Jakeem Grant,WR,0.37%,7.5
151,2339839607,RedMambers,0,187.74,QB Deshaun Watson RB Dalvin Cook RB Justin Jackson WR Keenan Allen WR Jerry Jeudy WR Larry Fitzgerald FLEX Travis Kelce TE Hayden Hurst DST Giants ,,Jonathan Taylor,RB,0.35%,10.4
152,2339012745,Pick3Perry,0,187.72,QB Kyler Murray RB Dalvin Cook RB James Conner WR Terry McLaurin WR Christian Kirk WR Sterling Shepard TE Darren Fells FLEX Jimmy Graham DST Bills ,,Ryan Tannehill,QB,0.35%,14.62
152,2339089706,Gjaiden,0,187.72,QB Kyler Murray RB Dalvin Cook RB Clyde Edwards-Helaire WR DK Metcalf WR Christian Kirk FLEX Hunter Renfrow WR Danny Amendola TE Hayden Hurst DST Cardinals ,,Joshua Kelley,FLEX,0.32%,10.9
154,2330906383,BuckeyeDawgPound,0,187.64,QB Deshaun Watson RB Christian McCaffrey RB Dalvin Cook WR Will Fuller V WR Brandin Cooks WR KJ Hamler FLEX Hayden Hurst TE Trey Burton DST Giants ,,Gus Edwards,RB,0.32%,10.4
155,2339783973,vret1,0,187.62,QB Drew Lock RB Christian McCaffrey RB Dalvin Cook FLEX James Conner WR Diontae Johnson WR Jerry Jeudy WR Hunter Renfrow TE Noah Fant DST Giants ,,Jaguars ,DST,0.31%,4
155,2338081748,bone1000,0,187.62,QB Kyler Murray RB Dalvin Cook RB DeeJay Dallas WR Chase Claypool WR Brandin Cooks WR Christian Kirk FLEX T.J. Hockenson TE Evan Engram DST Cardinals ,,Kyle Rudolph,FLEX,0.31%,7
157,2334252497,kszerkins,0,187.4,QB Teddy Bridgewater FLEX Christian McCaffrey RB Dalvin Cook RB Derrick Henry WR Robby Anderson WR Demarcus Robinson WR David Moore TE Hayden Hurst DST Giants ,,Gabriel Davis,FLEX,0.30%,17
158,2331401324,ajvottero,0,187.22,QB Drew Lock RB Dalvin Cook FLEX Chase Edmonds RB Justin Jackson WR Brandin Cooks WR Marvin Jones Jr. WR Jerry Jeudy TE Travis Kelce DST Bills ,,Nick Foles,QB,0.27%,24.6
158,2338115714,GmenMES15,0,187.22,QB Drew Lock FLEX Dalvin Cook RB Clyde Edwards-Helaire RB DeeJay Dallas WR Terry McLaurin WR Marvin Jones Jr. WR Jerry Jeudy TE Darren Waller DST WAS Football Team ,,Jordan Wilkins,RB,0.27%,5.8
160,2336173898,BoomerSooner984,0,187.12,QB Drew Lock RB Dalvin Cook FLEX Chase Edmonds RB DeeJay Dallas WR Julio Jones WR Marvin Jones Jr. WR Jerry Jeudy TE Evan Engram DST Ravens ,,Andy Isabella,WR,0.27%,3
160,2335558033,Muhlenthaler,0,187.12,QB Drew Lock RB Dalvin Cook RB David Johnson FLEX Justin Jackson WR Stefon Diggs WR DJ Chark Jr. WR Jerry Jeudy TE Darren Waller DST Titans ,,Teddy Bridgewater,QB,0.25%,31.3
162,2337819152,craig83,0,187.1,QB Josh Allen RB Dalvin Cook RB Justin Jackson WR Stefon Diggs WR Julio Jones WR Jerry Jeudy FLEX Gabriel Davis TE Eric Ebron DST Vikings ,,Daniel Jones,QB,0.21%,12.88
163,2331114527,higgy151,0,187.04,QB Justin Herbert RB Dalvin Cook RB James Robinson FLEX Zack Moss WR Christian Kirk WR Diontae Johnson WR Jerry Jeudy TE Evan Engram DST WAS Football Team ,,Kyle Allen,QB,0.20%,2.48
164,2336736627,frankmm2,0,186.84,QB Deshaun Watson RB Christian McCaffrey RB DeeJay Dallas WR Allen Robinson II WR Jerry Jeudy WR Danny Amendola TE Travis Kelce FLEX Hayden Hurst DST Giants ,,Jason Witten,FLEX,0.18%,1
165,2335956330,giznd,0,186.8,QB Josh Allen RB Dalvin Cook RB Chase Edmonds FLEX Jordan Howard WR Stefon Diggs WR Marvin Jones Jr. WR Jerry Jeudy TE Hunter Henry DST Giants ,,Dan Arnold,TE,0.17%,2.6
166,2338288682,VegasVirgins,0,186.74,QB Justin Herbert RB Dalvin Cook FLEX Clyde Edwards-Helaire RB Devin Singletary WR Keenan Allen WR Christian Kirk WR Jerry Jeudy TE Jonnu Smith DST Colts ,,Adrian Peterson,RB,0.16%,7.3
167,2339079239,tkols10,0,186.72,QB Drew Lock RB Dalvin Cook RB Chase Edmonds WR Julio Jones WR Brandin Cooks WR Mike Williams FLEX Jerry Jeudy TE Eric Ebron DST Giants ,,Quintez Cephus,WR,0.16%,5.1
168,2337960603,sharp.patrick12,0,186.66,QB Matt Ryan RB Dalvin Cook RB Clyde Edwards-Helaire WR Terry McLaurin WR Justin Jefferson WR Jerry Jeudy FLEX Nelson Agholor TE Evan Engram DST Titans ,,Ezekiel Elliott,RB,0.15%,8.9
169,2337201740,braxton2727,0,186.64,QB Deshaun Watson RB Dalvin Cook RB James Conner FLEX Chase Edmonds WR Brandin Cooks WR DJ Chark Jr. WR Jerry Jeudy TE Irv Smith Jr. DST Giants ,,Philip Rivers,QB,0.15%,8.08
170,2335832705,kylefuncheon,0,186.62,QB Drew Lock RB Dalvin Cook RB DeeJay Dallas WR Julio Jones WR Allen Robinson II WR Jerry Jeudy FLEX Steven Sims Jr. TE Travis Kelce DST Vikings ,,Bryan Edwards,WR,0.15%,0
171,2335447443,BigKahuna888,0,186.52,QB Kyler Murray RB Dalvin Cook RB Justin Jackson WR Christian Kirk WR Marvin Jones Jr. FLEX Diontae Johnson WR Jerry Jeudy TE Hayden Hurst DST Steelers ,,Michael Pittman Jr.,WR,0.14%,9.6
171,2338643261,bobbycobby1,0,186.52,QB Kyler Murray RB Dalvin Cook RB Chase Edmonds FLEX Keenan Allen WR Mecole Hardman WR Jerry Jeudy WR Marvin Hall TE Eric Ebron DST Vikings ,,Brian Hill,RB,0.14%,2.4
173,2335905590,jmkreiner,0,186.44,QB Justin Herbert RB Dalvin Cook RB James Robinson WR Stefon Diggs FLEX Terry McLaurin WR Jerry Jeudy WR Jalen Guyton TE Jonnu Smith DST Vikings ,,Donald Parham Jr.,FLEX,0.13%,0
174,2338613318,dtm4446,0,186.4,QB Josh Allen RB Dalvin Cook RB Justin Jackson WR Stefon Diggs WR Terry McLaurin WR Diontae Johnson FLEX Jerry Jeudy TE Hunter Henry DST Lions ,,Mo Alie-Cox,TE,0.12%,7.3
175,2332154180,nhelms,0,186.32,QB Drew Lock RB Dalvin Cook RB Chase Edmonds WR Julio Jones WR Brandin Cooks FLEX Christian Kirk WR Tim Patrick TE Hayden Hurst DST Giants ,,Mike Davis,RB,0.11%,8.7
176,2331692751,Eaglesbucks,0,186.3,QB Russell Wilson RB Dalvin Cook RB Clyde Edwards-Helaire FLEX Melvin Gordon III WR Chase Claypool WR Christian Kirk WR Jerry Jeudy TE Evan Engram DST Giants ,,James Washington,WR,0.11%,8.7
177,2335984838,calebbuck216,0,186.26,QB Matt Ryan RB Christian McCaffrey RB Dalvin Cook WR Julio Jones WR Mike Williams WR Jerry Jeudy FLEX Darnell Mooney TE Greg Olsen DST Giants ,,Dion Lewis,RB,0.09%,4.1
178,2339296565,aviddevil,0,186.24,QB Justin Herbert RB Dalvin Cook RB Derrick Henry WR Keenan Allen WR Christian Kirk WR Tim Patrick FLEX David Moore TE Hayden Hurst DST Giants ,,James O'Shaughnessy,TE,0.08%,1.9
179,2336585465,bellib,0,186.2,QB Kirk Cousins RB Christian McCaffrey RB Dalvin Cook FLEX Brandin Cooks WR Mike Williams WR Jerry Jeudy WR Hunter Renfrow TE Eric Ebron DST Dolphins ,,Jalen Richard,FLEX,0.08%,3.2
180,2330808673,kennyzpie,0,186.18,QB Patrick Mahomes RB Dalvin Cook RB Antonio Gibson WR JuJu Smith-Schuster FLEX Brandin Cooks WR Sterling Shepard WR Curtis Samuel TE Noah Fant DST Vikings ,,Golden Tate,WR,0.08%,0
180,2332049050,GuruBill,0,186.18,QB Patrick Mahomes RB Dalvin Cook RB D'Andre Swift WR Tyreek Hill WR Larry Fitzgerald WR DaeSean Hamilton FLEX Travis Kelce TE Evan Engram DST Texans ,,Miles Boykin,WR,0.08%,2.1
180,2337120606,mdm_fresh,0,186.18,QB Patrick Mahomes RB Dalvin Cook RB Phillip Lindsay WR Tyreek Hill WR Chase Claypool WR Jerry Jeudy FLEX Willie Snead IV TE Eric Ebron DST Vikings ,,Cordarrelle Patterson,FLEX,0.08%,8
180,2337859079,RaysFan4Life12,0,186.18,QB Patrick Mahomes RB James Robinson RB Wayne Gallman Jr. WR Tyreek Hill WR Terry McLaurin WR Preston Williams TE T.J. Hockenson FLEX Hayden Hurst DST Ravens ,,Benny Snell Jr.,RB,0.08%,0.1
184,2337951500,Coopstwo9,0,186.14,QB Deshaun Watson RB Dalvin Cook RB DeeJay Dallas FLEX Keenan Allen WR Brandin Cooks WR Christian Kirk WR Demarcus Robinson TE Jimmy Graham DST Steelers ,,Chris Conley,FLEX,0.07%,12.2
185,2338497816,scuba8670,0,186.12,QB Drew Lock RB Dalvin Cook RB Derrick Henry FLEX Terry McLaurin WR Brandin Cooks WR Diontae Johnson WR Jerry Jeudy TE Noah Fant DST Vikings ,,Kenny Stills,WR,0.07%,0
185,2330812744,Oneartftw,0,186.12,QB Drew Lock RB Dalvin Cook RB Justin Jackson WR DK Metcalf WR Stefon Diggs FLEX Tyreek Hill WR Darnell Mooney TE Albert Okwuegbunam DST Giants ,,Duke Johnson,RB,0.07%,16.3
185,2334958505,philafann,0,186.12,QB Drew Lock RB Christian McCaffrey FLEX Chase Edmonds RB Patrick Laird WR Tyreek Hill WR JuJu Smith-Schuster WR Curtis Samuel TE Hayden Hurst DST Chiefs ,,Byron Pringle,WR,0.07%,0
188,2338050091,emelim03,0,186.1,QB Josh Allen RB Dalvin Cook RB James Conner WR Stefon Diggs FLEX Mike Williams WR Jerry Jeudy WR Darnell Mooney TE Hayden Hurst DST Giants ,,Jacob Hollister,TE,0.06%,11
189,2336030953,sweetwillyp,0,186.08,QB Patrick Mahomes RB Christian McCaffrey RB Dalvin Cook WR DK Metcalf WR Demarcus Robinson WR Andy Isabella TE Mark Andrews FLEX Jimmy Graham DST Vikings ,,Cam Sims,WR,0.06%,17
190,2330400498,Swanson46,0,186.04,QB Justin Herbert RB Dalvin Cook RB James Robinson FLEX Antonio Gibson WR Keenan Allen WR Christian Kirk WR Curtis Samuel TE Trey Burton DST Cowboys ,,Dawson Knox,TE,0.06%,0
190,2337327450,scorpio_rising12,0,186.04,QB Ben Roethlisberger RB Dalvin Cook RB James Robinson WR Terry McLaurin WR Marvin Jones Jr. WR Jerry Jeudy FLEX Christian Blake TE Jimmy Graham DST Steelers ,,Zay Jones,FLEX,0.06%,0
190,2339753306,mperkins23,0,186.04,QB Justin Herbert RB Dalvin Cook RB Tony Pollard WR Stefon Diggs WR JuJu Smith-Schuster WR Mike Williams FLEX Jerry Jeudy TE T.J. Hockenson DST Vikings ,,Olamide Zaccheaus,WR,0.06%,23.3
193,2339773748,Hioman,0,186.02,QB Drew Lock RB Dalvin Cook RB Chase Edmonds FLEX DeeJay Dallas WR Julio Jones WR Diontae Johnson WR Jerry Jeudy TE T.J. Hockenson DST Giants ,,Myles Gaskin,FLEX,0.05%,0
194,2338151872,Mtndewaddict,0,186,QB Josh Allen RB Dalvin Cook RB Justin Jackson WR Stefon Diggs WR Will Fuller V FLEX Christian Kirk WR Diontae Johnson TE Will Dissly DST Giants ,,Vance McDonald,FLEX,0.05%,1.2
194,2331944131,jeff_882007,0,186,QB Josh Allen RB Dalvin Cook RB Chase Edmonds WR Stefon Diggs WR Julio Jones FLEX Curtis Samuel WR Christian Blake TE Jordan Akins DST Giants ,,Sammy Watkins,WR,0.05%,0
196,2333002413,Capnjustice,0,185.94,QB Justin Herbert RB Christian McCaffrey RB Dalvin Cook WR Keenan Allen WR Sterling Shepard WR David Moore TE Hunter Henry FLEX Tyler Eifert DST Steelers ,,Calvin Ridley,WR,0.05%,0
197,2337588228,jaredh74,0,185.84,QB Deshaun Watson RB Christian McCaffrey RB Dalvin Cook FLEX Travis Homer WR Julio Jones WR Danny Amendola WR David Moore TE T.J. Hockenson DST Dolphins ,,Ian Thomas,FLEX,0.05%,1.8
198,2337506183,Canes122000,0,185.78,QB Patrick Mahomes RB Dalvin Cook RB DeeJay Dallas FLEX Jordan Howard WR Stefon Diggs WR Mecole Hardman WR Jerry Jeudy TE Evan Engram DST Ravens ,,Jesse James,TE,0.05%,1
199,2334256471,babyshrek2,0,185.68,QB Patrick Mahomes RB Dalvin Cook RB James Robinson WR Tyreek Hill WR Brandin Cooks WR Larry Fitzgerald TE Evan Engram FLEX Tyler Kroft DST Dolphins ,,Jordan Thomas,TE,0.05%,0
199,2337045383,ryanleak,0,185.68,QB Patrick Mahomes RB Christian McCaffrey RB Justin Jackson WR Brandin Cooks WR DJ Chark Jr. WR Mecole Hardman FLEX David Moore TE Travis Kelce DST Giants ,,Nick Boyle,TE,0.05%,8.6
201,2335160081,cwg21,0,185.64,QB Deshaun Watson RB Dalvin Cook RB Kerryon Johnson FLEX Julio Jones WR Will Fuller V WR Chase Claypool WR Curtis Samuel TE Jonnu Smith DST Giants ,,Tyron Johnson,WR,0.04%,6
202,2338854188,middlja3,0,185.6,QB Josh Allen RB Dalvin Cook RB DeeJay Dallas FLEX JuJu Smith-Schuster WR Justin Jefferson WR DeVante Parker WR DJ Chark Jr. TE Evan Engram DST Seahawks ,,Alexander Mattison,RB,0.04%,6.9
202,2335527186,askurnick,0,185.6,QB Josh Allen RB Christian McCaffrey RB Dalvin Cook FLEX Julio Jones WR Diontae Johnson WR Danny Amendola WR Demarcus Robinson TE Noah Fant DST Falcons ,,Isaiah Wright,FLEX,0.03%,5
204,2334544771,Worm80.jh,0,185.54,QB Justin Herbert RB Dalvin Cook RB James Robinson WR A.J. Brown WR Mike Williams WR Jerry Jeudy FLEX Noah Fant TE Evan Engram DST Giants ,,Foster Moreau,FLEX,0.03%,0
205,2337376962,therock1812,0,185.5,QB Josh Allen RB Dalvin Cook FLEX D'Andre Swift RB DeeJay Dallas WR Stefon Diggs WR Cole Beasley WR Jerry Jeudy TE Noah Fant DST Giants ,,Lee Smith,TE,0.03%,0
206,2338221410,phillerd,0,185.44,QB Ben Roethlisberger FLEX Dalvin Cook RB Antonio Gibson RB DeeJay Dallas WR Stefon Diggs WR Marvin Jones Jr. WR Jerry Jeudy TE Eric Ebron DST Giants ,,Isaiah McKenzie,WR,0.03%,9.6
207,2338018009,jeide,0,185.42,QB Drew Lock RB Dalvin Cook RB Chase Edmonds WR Stefon Diggs WR Chase Claypool FLEX Diontae Johnson WR Jerry Jeudy TE Noah Fant DST Vikings ,,Garrett Gilbert,QB,0.03%,15.52
208,2332230468,Babaganoosh720,0,185.4,QB Josh Allen RB Dalvin Cook RB Antonio Gibson FLEX DeeJay Dallas WR Stefon Diggs WR Marvin Jones Jr. WR Jerry Jeudy TE Jonnu Smith DST Cardinals ,,Darrel Williams,FLEX,0.03%,1.3
209,2334393406,ganthers,0,185.32,QB Drew Lock RB Dalvin Cook RB James Robinson WR Cole Beasley WR DJ Chark Jr. WR Jerry Jeudy FLEX Nelson Agholor TE Noah Fant DST Steelers ,,K.J. Hill,WR,0.03%,-1
210,2337919091,ncrowe2,0,185.3,QB Russell Wilson RB Dalvin Cook RB James Conner FLEX JuJu Smith-Schuster WR DJ Chark Jr. WR Mecole Hardman WR Jerry Jeudy TE Dalton Schultz DST Giants ,,Kalif Raymond,WR,0.03%,0
210,2338464620,zacklopedia,0,185.3,QB Russell Wilson RB Dalvin Cook RB Jordan Howard WR Julio Jones FLEX Brandin Cooks WR Diontae Johnson WR Jerry Jeudy TE Evan Engram DST Ravens ,,Cedrick Wilson,WR,0.03%,1.6
210,2339169627,JTKang,0,185.3,QB Josh Allen RB Dalvin Cook RB DeeJay Dallas WR Julio Jones WR Keenan Allen WR Marvin Jones Jr. FLEX John Brown TE Greg Olsen DST Giants ,,Salvon Ahmed,RB,0.03%,3.8
210,2330265757,lyons.micah84,0,185.3,QB Josh Allen RB Dalvin Cook FLEX Melvin Gordon III RB Joshua Kelley WR Stefon Diggs WR Keenan Allen WR Jerry Jeudy TE Anthony Firkser DST Texans ,,Sean McKeon,FLEX,0.02%,0
