QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Mitchell Trubisky (16006107),David Johnson (16006186),David Montgomery (16006160),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Panthers  (16006823),49800.0,99.71857142857144,130.437,169.95142857142855,5125,7910,7440,20475,7648
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),David Montgomery (16006160),Tee Higgins (16006408),Calvin Ridley (16006354),Cam Sims (16006460),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49900.0,97.79857142857144,130.437,164.61142857142858,7019,7911,8327,23257,8287
Jared Goff (16006105),Giovani Bernard (16006212),Jonathan Taylor (16006164),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Dalton Schultz (16006660),Nick Chubb (16006158),Texans  (16006822),49500.0,92.41642857142857,130.43428571428572,173.6142857142857,8353,7912,5310,21575,7989
Matt Ryan (16006106),David Johnson (16006186),Jonathan Taylor (16006164),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49900.0,95.83357142857145,130.434,174.11142857142858,8055,7913,4971,20939,7809
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Jonathan Taylor (16006164),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),49500.0,98.70142857142856,130.4312857142857,168.6442857142857,6233,7914,7843,21990,8060
Jared Goff (16006105),David Johnson (16006186),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Panthers  (16006823),49600.0,95.35357142857143,130.43,177.86142857142858,8176,7915,2268,18359,6830
Jared Goff (16006105),David Johnson (16006186),David Montgomery (16006160),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Dalton Schultz (16006660),Nick Chubb (16006158),Panthers  (16006823),49800.0,96.16357142857143,130.43,171.85142857142856,7939,7916,6457,22312,8132
Jared Goff (16006105),Melvin Gordon III (16006198),Jonathan Taylor (16006164),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49800.0,94.94357142857143,130.43,171.56142857142856,8244,7917,6637,22798,8229
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Jerry Jeudy (16006446),Sterling Shepard (16006410),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Texans  (16006822),49600.0,99.39142857142858,130.4292857142857,174.4342857142857,5513,7918,4741,18172,6739
Matt Ryan (16006106),Melvin Gordon III (16006198),David Montgomery (16006160),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Hayden Hurst (16006656),Jonathan Taylor (16006164),Panthers  (16006823),49500.0,98.73357142857144,130.429,172.19142857142856,6204,7919,6277,20400,7626
Matt Ryan (16006106),Melvin Gordon III (16006198),David Montgomery (16006160),Darius Slayton (16006436),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),Nick Chubb (16006158),Texans  (16006822),49600.0,98.91642857142857,130.42828571428572,170.3242857142857,5992,7920,7286,21198,7884
Matt Ryan (16006106),David Montgomery (16006160),Nick Chubb (16006158),A.J. Green (16006456),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Amari Cooper (16006384),Texans  (16006822),49600.0,101.01642857142858,130.42828571428572,171.9142857142857,3653,7921,6423,17997,6678
Jared Goff (16006105),David Montgomery (16006160),Nick Chubb (16006158),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Dalton Schultz (16006660),Amari Cooper (16006384),Eagles  (16006821),49900.0,98.46071428571429,130.42714285714285,172.13857142857145,6462,7922,6305,20689,7725
Jared Goff (16006105),Darrell Henderson Jr. (16006220),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),49700.0,95.01071428571429,130.42714285714285,182.37857142857143,8232,7923,461,16616,6042
Mitchell Trubisky (16006107),Giovani Bernard (16006212),David Montgomery (16006160),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),50000.0,96.84571428571428,130.42414285714287,168.47857142857143,7631,7924,7883,23438,8300
Mitchell Trubisky (16006107),David Montgomery (16006160),Jonathan Taylor (16006164),Randall Cobb (16006542),Jerry Jeudy (16006446),Calvin Ridley (16006354),Dalton Schultz (16006660),Nick Chubb (16006158),Eagles  (16006821),49800.0,100.6857142857143,130.42414285714287,169.28857142857143,4034,7925,7667,19626,7342
Matt Ryan (16006106),David Johnson (16006186),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Darius Slayton (16006436),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49600.0,96.10357142857144,130.424,177.76142857142858,7967,7926,2344,18237,6767
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),Jonathan Taylor (16006164),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49700.0,95.59357142857144,130.424,173.12142857142857,8121,7927,5659,21707,8013
Mitchell Trubisky (16006107),Austin Ekeler (16006162),David Montgomery (16006160),A.J. Green (16006456),Darius Slayton (16006436),Calvin Ridley (16006354),Zach Ertz (16006662),Jonathan Taylor (16006164),Panthers  (16006823),49800.0,100.19857142857143,130.422,168.11142857142858,4599,7928,7962,20489,7656
Jared Goff (16006105),David Johnson (16006186),Jonathan Taylor (16006164),Tee Higgins (16006408),Calvin Ridley (16006354),Cam Sims (16006460),Hayden Hurst (16006656),Nick Chubb (16006158),Panthers  (16006823),49700.0,93.76357142857144,130.42000000000002,176.95142857142855,8342,7929,2884,19155,7158
Mitchell Trubisky (16006107),Austin Ekeler (16006162),David Montgomery (16006160),Tee Higgins (16006408),Darius Slayton (16006436),Amari Cooper (16006384),Dallas Goedert (16006652),Nick Chubb (16006158),Eagles  (16006821),49500.0,101.46071428571427,130.41914285714284,166.21857142857144,3157,7930,8246,19333,7235
Jared Goff (16006105),Melvin Gordon III (16006198),Jonathan Taylor (16006164),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),49900.0,95.4707142857143,130.41714285714286,174.68857142857144,8154,7931,4559,20644,7707
Mitchell Trubisky (16006107),David Montgomery (16006160),Nick Chubb (16006158),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Dallas Goedert (16006652),Amari Cooper (16006384),Panthers  (16006823),49500.0,100.64857142857143,130.417,165.89142857142855,4079,7932,8275,20286,7576
Mitchell Trubisky (16006107),Giovani Bernard (16006212),David Montgomery (16006160),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Hayden Hurst (16006656),Nick Chubb (16006158),Panthers  (16006823),50000.0,97.03857142857143,130.417,174.45142857142858,7512,7933,4732,20177,7534
Mitchell Trubisky (16006107),Jonathan Taylor (16006164),Nick Chubb (16006158),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),Amari Cooper (16006384),Panthers  (16006823),50000.0,98.76857142857142,130.417,168.2114285714286,6163,7934,7943,22040,8076
Matt Ryan (16006106),David Montgomery (16006160),Jonathan Taylor (16006164),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Zach Ertz (16006662),Amari Cooper (16006384),Eagles  (16006821),49500.0,100.71071428571429,130.41614285714286,167.89857142857144,4005,7935,8008,19948,7465
Jared Goff (16006105),David Montgomery (16006160),Jonathan Taylor (16006164),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Amari Cooper (16006384),Panthers  (16006823),49600.0,99.78357142857143,130.415,169.13142857142856,5059,7936,7708,20703,7733
Mitchell Trubisky (16006107),Giovani Bernard (16006212),Austin Ekeler (16006162),Calvin Ridley (16006354),Cam Sims (16006460),Amari Cooper (16006384),Dalton Schultz (16006660),Nick Chubb (16006158),Eagles  (16006821),49500.0,95.02571428571429,130.41414285714285,170.34857142857143,8228,7937,7275,23440,8301
Mitchell Trubisky (16006107),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Nick Chubb (16006158),Eagles  (16006821),49700.0,97.88571428571429,130.41414285714285,172.54857142857142,6951,7938,6043,20932,7808
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),David Montgomery (16006160),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),50000.0,99.57571428571428,130.41414285714285,165.40857142857143,5303,7939,8297,21539,7977
Jared Goff (16006105),Melvin Gordon III (16006198),David Montgomery (16006160),Sterling Shepard (16006410),Calvin Ridley (16006354),Cam Sims (16006460),Evan Engram (16006650),Jonathan Taylor (16006164),Eagles  (16006821),49600.0,98.2807142857143,130.41214285714287,168.13857142857145,6621,7940,7958,22519,8169
Mitchell Trubisky (16006107),David Montgomery (16006160),Nick Chubb (16006158),Darius Slayton (16006436),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Amari Cooper (16006384),Texans  (16006822),49600.0,102.29142857142857,130.4112857142857,164.81428571428572,2361,7941,8318,18620,6937
Matt Ryan (16006106),David Johnson (16006186),Jonathan Taylor (16006164),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Eagles  (16006821),49600.0,95.9407142857143,130.41114285714286,173.38857142857145,8032,7942,5474,21448,7950
Jared Goff (16006105),David Montgomery (16006160),Nick Chubb (16006158),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Zach Ertz (16006662),Amari Cooper (16006384),Panthers  (16006823),49900.0,98.53357142857143,130.41,167.73142857142858,6399,7943,8040,22382,8146
Jared Goff (16006105),David Montgomery (16006160),Nick Chubb (16006158),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Jamison Crowder (16006412),Eagles  (16006821),49900.0,98.73071428571428,130.40714285714284,169.39857142857144,6207,7944,7634,21785,8030
Jared Goff (16006105),Giovani Bernard (16006212),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Eagles  (16006821),49900.0,95.55071428571428,130.40714285714284,167.47857142857143,8136,7945,8087,24168,8345
Mitchell Trubisky (16006107),David Johnson (16006186),David Montgomery (16006160),Tee Higgins (16006408),Calvin Ridley (16006354),Cam Sims (16006460),Dalton Schultz (16006660),Nick Chubb (16006158),Panthers  (16006823),49700.0,96.63857142857144,130.407,167.12142857142857,7738,7946,8146,23830,8333
Mitchell Trubisky (16006107),David Johnson (16006186),David Montgomery (16006160),Jerry Jeudy (16006446),A.J. Green (16006456),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49500.0,98.13857142857142,130.407,171.32142857142856,6738,7947,6782,21467,7955
Matt Ryan (16006106),David Montgomery (16006160),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Amari Cooper (16006384),Eagles  (16006821),49500.0,101.10071428571429,130.40614285714284,175.53857142857143,3541,7948,3910,15399,5504
Jared Goff (16006105),David Montgomery (16006160),Jonathan Taylor (16006164),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Dalton Schultz (16006660),Amari Cooper (16006384),Panthers  (16006823),49500.0,98.55357142857144,130.405,168.58142857142857,6372,7949,7858,22179,8105
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),David Montgomery (16006160),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Dalton Schultz (16006660),Nick Chubb (16006158),Eagles  (16006821),49900.0,98.3457142857143,130.40414285714286,164.85857142857142,6561,7950,8316,22827,8233
Mitchell Trubisky (16006107),David Johnson (16006186),David Montgomery (16006160),Calvin Ridley (16006354),Cam Sims (16006460),Jamison Crowder (16006412),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),49900.0,98.39571428571428,130.40414285714286,170.79857142857145,6522,7951,7071,21544,7980
Jared Goff (16006105),Giovani Bernard (16006212),David Montgomery (16006160),Darius Slayton (16006436),Calvin Ridley (16006354),Amari Cooper (16006384),Zach Ertz (16006662),Jonathan Taylor (16006164),Eagles  (16006821),49700.0,97.13071428571429,130.40214285714288,170.33857142857144,7459,7952,7280,22691,8209
Jared Goff (16006105),Giovani Bernard (16006212),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Dalton Schultz (16006660),Jonathan Taylor (16006164),Eagles  (16006821),49500.0,95.57071428571429,130.40214285714285,168.32857142857145,8129,7953,7917,23999,8342
Jared Goff (16006105),David Montgomery (16006160),Jonathan Taylor (16006164),Darius Slayton (16006436),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Amari Cooper (16006384),Eagles  (16006821),49700.0,100.31071428571428,130.40214285714285,172.25857142857143,4449,7954,6230,18633,6945
Matt Ryan (16006106),Giovani Bernard (16006212),David Montgomery (16006160),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49900.0,96.30071428571429,130.40114285714287,167.37857142857146,7885,7955,8105,23945,8338
Matt Ryan (16006106),David Johnson (16006186),Jonathan Taylor (16006164),Darius Slayton (16006436),Calvin Ridley (16006354),Jamison Crowder (16006412),Dalton Schultz (16006660),Nick Chubb (16006158),Eagles  (16006821),49900.0,96.38071428571429,130.40114285714284,174.35857142857142,7854,7956,4807,20617,7698
Jared Goff (16006105),David Montgomery (16006160),Nick Chubb (16006158),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Amari Cooper (16006384),Panthers  (16006823),49900.0,98.92357142857144,130.4,175.37142857142857,5984,7957,4031,17972,6667
Jared Goff (16006105),David Johnson (16006186),Jonathan Taylor (16006164),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Dalton Schultz (16006660),Nick Chubb (16006158),Panthers  (16006823),49600.0,93.78357142857143,130.4,174.07142857142856,8340,7958,4991,21289,7910
Matt Ryan (16006106),David Montgomery (16006160),Nick Chubb (16006158),Tee Higgins (16006408),Calvin Ridley (16006354),Cam Sims (16006460),Dalton Schultz (16006660),Amari Cooper (16006384),Texans  (16006822),49500.0,97.93642857142858,130.39828571428572,169.0842857142857,6913,7959,7720,22592,8191
Jared Goff (16006105),David Johnson (16006186),Jonathan Taylor (16006164),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),49800.0,95.54071428571429,130.39714285714285,177.74857142857144,8139,7960,2354,18453,6876
Mitchell Trubisky (16006107),David Montgomery (16006160),Jonathan Taylor (16006164),Randall Cobb (16006542),Jerry Jeudy (16006446),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Panthers  (16006823),49800.0,101.14857142857144,130.39700000000002,172.5214285714286,3490,7961,6062,17513,6451
Mitchell Trubisky (16006107),David Montgomery (16006160),Jonathan Taylor (16006164),Tee Higgins (16006408),Jamison Crowder (16006412),Amari Cooper (16006384),Dallas Goedert (16006652),Nick Chubb (16006158),Texans  (16006822),49800.0,101.02642857142857,130.3962857142857,167.87428571428572,3638,7962,8014,19614,7336
Mitchell Trubisky (16006107),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Tee Higgins (16006408),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),49700.0,98.15571428571428,130.39414285714287,169.80857142857144,6722,7963,7486,22171,8101
Mitchell Trubisky (16006107),David Johnson (16006186),David Montgomery (16006160),Jerry Jeudy (16006446),Darius Slayton (16006436),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),49600.0,98.66571428571429,130.39414285714284,174.44857142857146,6274,7964,4734,18972,7076
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),Jonathan Taylor (16006164),Calvin Ridley (16006354),Jamison Crowder (16006412),Amari Cooper (16006384),Dalton Schultz (16006660),Nick Chubb (16006158),Panthers  (16006823),50000.0,96.06357142857144,130.394,175.69142857142856,7985,7965,3791,19741,7384
Matt Ryan (16006106),Austin Ekeler (16006162),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Amari Cooper (16006384),Zach Ertz (16006662),Nick Chubb (16006158),Texans  (16006822),49700.0,100.53142857142858,130.39328571428572,169.9042857142857,4203,7966,7453,19622,7340
Mitchell Trubisky (16006107),David Montgomery (16006160),Jonathan Taylor (16006164),Tee Higgins (16006408),Calvin Ridley (16006354),Cam Sims (16006460),Evan Engram (16006650),Amari Cooper (16006384),Panthers  (16006823),49500.0,100.25857142857143,130.392,164.4014285714286,4512,7967,8331,20810,7765
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),David Montgomery (16006160),Sterling Shepard (16006410),Calvin Ridley (16006354),Jamison Crowder (16006412),Dalton Schultz (16006660),Jonathan Taylor (16006164),Panthers  (16006823),49700.0,100.14857142857144,130.392,166.20142857142858,4677,7968,8248,20893,7792
Matt Ryan (16006106),Jonathan Taylor (16006164),Nick Chubb (16006158),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Jamison Crowder (16006412),Eagles  (16006821),49900.0,98.4207142857143,130.39114285714285,168.77857142857144,6492,7969,7812,22273,8121
Matt Ryan (16006106),Giovani Bernard (16006212),David Montgomery (16006160),Sterling Shepard (16006410),Calvin Ridley (16006354),Jamison Crowder (16006412),Evan Engram (16006650),Jonathan Taylor (16006164),Panthers  (16006823),49700.0,98.10357142857144,130.389,168.7214285714286,6765,7970,7826,22561,8181
Jared Goff (16006105),David Johnson (16006186),David Montgomery (16006160),Sterling Shepard (16006410),Calvin Ridley (16006354),Cam Sims (16006460),Zach Ertz (16006662),Nick Chubb (16006158),Eagles  (16006821),49800.0,97.10071428571429,130.38714285714283,169.79857142857142,7476,7971,7491,22938,8251
Mitchell Trubisky (16006107),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Hayden Hurst (16006656),Nick Chubb (16006158),Panthers  (16006823),49700.0,98.34857142857143,130.387,175.7814285714286,6559,7972,3727,18258,6778
Mitchell Trubisky (16006107),Giovani Bernard (16006212),Austin Ekeler (16006162),Calvin Ridley (16006354),Cam Sims (16006460),Amari Cooper (16006384),Hayden Hurst (16006656),Nick Chubb (16006158),Panthers  (16006823),49500.0,95.48857142857143,130.387,173.58142857142857,8150,7973,5336,21459,7951
Jared Goff (16006105),Giovani Bernard (16006212),David Montgomery (16006160),Calvin Ridley (16006354),Cam Sims (16006460),Amari Cooper (16006384),Dalton Schultz (16006660),Nick Chubb (16006158),Texans  (16006822),49700.0,94.35642857142858,130.38428571428574,171.5242857142857,8308,7974,6664,22946,8254
Jared Goff (16006105),Melvin Gordon III (16006198),Jonathan Taylor (16006164),Darius Slayton (16006436),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Nick Chubb (16006158),Texans  (16006822),49600.0,96.13642857142857,130.3842857142857,176.9042857142857,7954,7975,2912,18841,7023
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),Jonathan Taylor (16006164),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49800.0,97.19571428571429,130.38414285714285,167.62857142857143,7413,7976,8058,23447,8302
Mitchell Trubisky (16006107),David Johnson (16006186),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Eagles  (16006821),49600.0,97.60571428571428,130.38414285714285,173.92857142857142,7153,7977,5095,20225,7554
Mitchell Trubisky (16006107),David Johnson (16006186),David Montgomery (16006160),A.J. Green (16006456),Calvin Ridley (16006354),Jamison Crowder (16006412),Dalton Schultz (16006660),Nick Chubb (16006158),Eagles  (16006821),49800.0,98.41571428571429,130.38414285714285,167.91857142857143,6499,7978,8003,22480,8156
Matt Ryan (16006106),Giovani Bernard (16006212),Jonathan Taylor (16006164),Sterling Shepard (16006410),Calvin Ridley (16006354),Jamison Crowder (16006412),Dallas Goedert (16006652),Nick Chubb (16006158),Panthers  (16006823),49500.0,96.11357142857145,130.38400000000001,172.43142857142857,7960,7979,6115,22054,8079
Matt Ryan (16006106),Jonathan Taylor (16006164),Nick Chubb (16006158),Jerry Jeudy (16006446),Sterling Shepard (16006410),Calvin Ridley (16006354),Evan Engram (16006650),Amari Cooper (16006384),Panthers  (16006823),49900.0,98.61357142857143,130.38400000000001,174.7514285714286,6318,7980,4507,18805,7005
Matt Ryan (16006106),David Montgomery (16006160),Jonathan Taylor (16006164),Randall Cobb (16006542),Calvin Ridley (16006354),Cam Sims (16006460),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),50000.0,100.33357142857145,130.38400000000001,167.77142857142857,4428,7981,8033,20442,7638
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Jerry Jeudy (16006446),Tee Higgins (16006408),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49900.0,97.88571428571429,130.38214285714284,173.41857142857143,6952,7982,5457,20391,7624
Mitchell Trubisky (16006107),Austin Ekeler (16006162),David Montgomery (16006160),Jerry Jeudy (16006446),Calvin Ridley (16006354),Cam Sims (16006460),Dalton Schultz (16006660),Jonathan Taylor (16006164),Panthers  (16006823),49700.0,97.50857142857143,130.382,172.92142857142858,7220,7983,5789,20992,7826
Mitchell Trubisky (16006107),Giovani Bernard (16006212),Jonathan Taylor (16006164),Jerry Jeudy (16006446),Calvin Ridley (16006354),Amari Cooper (16006384),Dalton Schultz (16006660),Nick Chubb (16006158),Texans  (16006822),49500.0,94.86142857142858,130.38128571428572,175.6542857142857,8255,7984,3815,20054,7497
Matt Ryan (16006106),David Montgomery (16006160),Nick Chubb (16006158),Tee Higgins (16006408),A.J. Green (16006456),Calvin Ridley (16006354),Hayden Hurst (16006656),Amari Cooper (16006384),Eagles  (16006821),49900.0,99.51071428571429,130.38114285714286,170.89857142857142,5369,7985,7027,20381,7619
Matt Ryan (16006106),David Johnson (16006186),David Montgomery (16006160),Darius Slayton (16006436),Calvin Ridley (16006354),Cam Sims (16006460),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49800.0,97.85071428571429,130.38114285714286,169.69857142857143,6984,7986,7533,22503,8163
Jared Goff (16006105),Austin Ekeler (16006162),Jonathan Taylor (16006164),Jerry Jeudy (16006446),A.J. Green (16006456),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Panthers  (16006823),50000.0,94.63357142857143,130.38,179.02142857142857,8286,7987,1648,17921,6642
Jared Goff (16006105),Austin Ekeler (16006162),David Montgomery (16006160),Sterling Shepard (16006410),Jamison Crowder (16006412),Amari Cooper (16006384),Hayden Hurst (16006656),Nick Chubb (16006158),Texans  (16006822),49900.0,100.13142857142859,130.37928571428571,174.2642857142857,4691,7988,4870,17549,6467
Jared Goff (16006105),David Montgomery (16006160),Nick Chubb (16006158),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Evan Engram (16006650),Jamison Crowder (16006412),Eagles  (16006821),49600.0,97.1507142857143,130.37714285714287,170.76857142857145,7445,7989,7082,22516,8168
Jared Goff (16006105),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Zach Ertz (16006662),Nick Chubb (16006158),Eagles  (16006821),49600.0,96.86071428571428,130.37714285714284,168.8085714285714,7619,7990,7798,23407,8297
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),David Montgomery (16006160),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Hayden Hurst (16006656),Nick Chubb (16006158),Panthers  (16006823),49900.0,98.80857142857144,130.377,168.0914285714286,6112,7991,7968,22071,8082
Jared Goff (16006105),Giovani Bernard (16006212),David Montgomery (16006160),Tee Higgins (16006408),Sterling Shepard (16006410),Calvin Ridley (16006354),Hayden Hurst (16006656),Jonathan Taylor (16006164),Panthers  (16006823),49500.0,96.03357142857143,130.375,171.56142857142856,7994,7992,6640,22626,8199
Jared Goff (16006105),Giovani Bernard (16006212),David Montgomery (16006160),Sterling Shepard (16006410),Calvin Ridley (16006354),Jamison Crowder (16006412),Zach Ertz (16006662),Nick Chubb (16006158),Texans  (16006822),49600.0,96.21642857142857,130.37428571428572,169.6942857142857,7924,7993,7535,23452,8303
Mitchell Trubisky (16006107),David Johnson (16006186),Jonathan Taylor (16006164),Tee Higgins (16006408),Calvin Ridley (16006354),Cam Sims (16006460),Hayden Hurst (16006656),Nick Chubb (16006158),Eagles  (16006821),49700.0,96.01571428571428,130.37414285714286,173.01857142857145,8003,7994,5736,21733,8019
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Calvin Ridley (16006354),Cam Sims (16006460),Amari Cooper (16006384),Evan Engram (16006650),Nick Chubb (16006158),Panthers  (16006823),49900.0,97.53357142857143,130.37400000000002,171.0314285714286,7198,7995,6946,22139,8095
Matt Ryan (16006106),David Johnson (16006186),Jonathan Taylor (16006164),Darius Slayton (16006436),Calvin Ridley (16006354),Jamison Crowder (16006412),Hayden Hurst (16006656),Nick Chubb (16006158),Panthers  (16006823),49900.0,96.84357142857144,130.374,177.5914285714286,7632,7996,2455,18083,6703
Matt Ryan (16006106),Melvin Gordon III (16006198),David Montgomery (16006160),Jerry Jeudy (16006446),Tee Higgins (16006408),Calvin Ridley (16006354),Dalton Schultz (16006660),Nick Chubb (16006158),Panthers  (16006823),49700.0,96.04357142857144,130.374,173.27142857142854,7990,7997,5554,21541,7979
Mitchell Trubisky (16006107),Melvin Gordon III (16006198),David Montgomery (16006160),Darius Slayton (16006436),Calvin Ridley (16006354),Jamison Crowder (16006412),Dalton Schultz (16006660),Nick Chubb (16006158),Texans  (16006822),49600.0,99.01142857142857,130.3712857142857,167.0742857142857,5895,7998,8154,22047,8077
Mitchell Trubisky (16006107),Austin Ekeler (16006162),Jonathan Taylor (16006164),A.J. Green (16006456),Calvin Ridley (16006354),Cam Sims (16006460),Hayden Hurst (16006656),Nick Chubb (16006158),Texans  (16006822),49800.0,96.80142857142857,130.3712857142857,175.19428571428568,7657,7999,4182,19838,7416
Matt Ryan (16006106),Darrell Henderson Jr. (16006220),David Montgomery (16006160),Tee Higgins (16006408),Darius Slayton (16006436),Calvin Ridley (16006354),Evan Engram (16006650),Nick Chubb (16006158),Eagles  (16006821),49600.0,97.6107142857143,130.37114285714287,168.70857142857145,7147,8000,7828,22975,8257
