Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
9800,1269403708,jayygo (7/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269413313,jayygo (8/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269413336,jayygo (9/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269413419,jayygo (10/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269422228,jayygo (11/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269422380,jayygo (12/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269422456,jayygo (13/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269422466,jayygo (14/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269430912,jayygo (15/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269430927,jayygo (16/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269431180,jayygo (17/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269431253,jayygo (18/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269431267,jayygo (19/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269435087,jayygo (20/20),0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9800,1269468993,KSANCHEZ90,0,123.24,QB Ryan Fitzpatrick FLEX Todd Gurley II RB Dion Lewis RB Mark Ingram WR Tyler Boyd WR Mike Evans WR Marquez Valdes-Scantling TE Jonnu Smith DST Jets ,,,
9822,1261106214,onemanwolfpack79,0,123.22,QB Andy Dalton RB Tevin Coleman RB Aaron Jones WR Michael Thomas WR Tyler Boyd FLEX Cooper Kupp WR Marquez Valdes-Scantling TE Trey Burton DST Colts ,,,
9822,1266850236,Sange123 (2/4),0,123.22,QB Alex Smith RB Todd Gurley II RB Melvin Gordon III FLEX Kareem Hunt WR Maurice Harris WR Zay Jones WR Jaron Brown TE O.J. Howard DST Titans ,,,
9822,1269187158,Gryphon74,0,123.22,QB Philip Rivers RB David Johnson RB Dion Lewis FLEX Mike Evans WR Keenan Allen WR Josh Gordon WR Marquez Valdes-Scantling TE David Njoku DST Chiefs ,,,
9825,1268489835,kelaidm1,0,123.2,QB Tom Brady RB Melvin Gordon III RB Aaron Jones FLEX Dion Lewis WR Julian Edelman WR Cooper Kupp WR Tyrell Williams TE David Njoku DST Jets ,,,
9825,1269386204,SequoiaGuernville (3/3),0,123.2,QB Mitchell Trubisky RB Kareem Hunt RB Tarik Cohen WR Tyler Boyd FLEX Cooper Kupp WR Josh Gordon WR Maurice Harris TE Benjamin Watson DST Packers ,,,
9825,1269588225,terribletoweler78,0,123.2,QB Andrew Luck RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Cooper Kupp WR Josh Gordon WR Maurice Harris TE Travis Kelce DST Colts ,,,
9828,1261716945,geerilla (1/2),0,123.16,QB Patrick Mahomes RB Kareem Hunt RB T.J. Yeldon WR Tyler Boyd WR Tyreek Hill WR Jordy Nelson FLEX Austin Hooper TE Ed Dickson DST Chiefs ,,,
9828,1269754709,Suwho55 (1/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269763702,Suwho55 (2/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269764020,Suwho55 (3/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269764096,Suwho55 (4/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269773258,Suwho55 (5/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269773822,Suwho55 (6/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269782198,Suwho55 (7/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269782858,Suwho55 (8/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269782899,Suwho55 (9/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269782980,Suwho55 (10/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269783114,Suwho55 (11/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269783229,Suwho55 (12/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269783457,Suwho55 (13/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269791116,Suwho55 (14/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269791482,Suwho55 (15/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269791539,Suwho55 (16/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269797680,Suwho55 (17/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269805139,Suwho55 (18/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269805233,Suwho55 (19/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1269805273,Suwho55 (20/20),0,123.16,QB Aaron Rodgers RB Alvin Kamara RB Aaron Jones FLEX Duke Johnson Jr. WR Jarvis Landry WR Marquez Valdes-Scantling WR Taylor Gabriel TE O.J. Howard DST Bears ,,,
9828,1267273074,jer4940,0,123.16,QB Patrick Mahomes RB Kareem Hunt RB Dion Lewis FLEX Mike Davis WR Josh Gordon WR Marvin Jones Jr. WR Corey Davis TE Travis Kelce DST Rams ,,,
9828,1269431205,aveit777,0,123.16,QB Patrick Mahomes RB Todd Gurley II RB Dion Lewis FLEX Mike Davis WR Josh Gordon WR Larry Fitzgerald WR Maurice Harris TE Travis Kelce DST Buccaneers ,,,
9851,1265650261,TheNFLDraft,0,123.14,QB Andrew Luck FLEX Kareem Hunt RB David Johnson RB Dion Lewis WR Julian Edelman WR Josh Gordon WR Marquez Valdes-Scantling TE Benjamin Watson DST Jets ,,,
9851,1269207703,narnold (6/14),0,123.14,QB Ryan Fitzpatrick RB Todd Gurley II RB Aaron Jones WR Josh Gordon WR Marquez Valdes-Scantling WR Adam Humphries TE Travis Kelce FLEX David Njoku DST Jets ,,,
9851,1269654905,dlevin315,0,123.14,QB Andrew Luck FLEX Melvin Gordon III RB Marlon Mack RB Tevin Coleman WR Julian Edelman WR Cooper Kupp WR Danny Amendola TE Jack Doyle DST Buccaneers ,,,
9854,1263712640,279Matteo,0,123.12,QB Philip Rivers RB Kareem Hunt RB Tevin Coleman WR Michael Thomas WR Tyler Boyd WR Chris Godwin TE Trey Burton FLEX Chris Herndon DST Chargers ,,,
9854,1269152207,LivingTheHighLife,0,123.12,QB Marcus Mariota RB Kareem Hunt FLEX Duke Johnson Jr. RB Dion Lewis WR Julio Jones WR Keenan Allen WR Josh Gordon TE C.J. Uzomah DST Buccaneers ,,,
9854,1265931613,SeattleTom,0,123.12,QB Andy Dalton RB Melvin Gordon III RB Leonard Fournette WR Tyler Boyd WR Kenny Golladay WR Randall Cobb FLEX John Ross TE Jack Doyle DST Bills ,,,
9857,1267897490,mgermann (2/17),0,123.1,QB Drew Brees RB Alvin Kamara RB Leonard Fournette FLEX Tyler Boyd WR Josh Gordon WR Marquez Valdes-Scantling WR Tre'Quan Smith TE Benjamin Watson DST Titans ,,,
9857,1269241366,TsmackJ (2/2),0,123.1,QB Mitchell Trubisky RB Melvin Gordon III RB Tevin Coleman FLEX Nyheim Hines WR Michael Thomas WR Mike Evans WR Mike Williams TE Trey Burton DST Jets ,,,
9857,1266751986,nygbigblue88 (1/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266751992,nygbigblue88 (2/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266761088,nygbigblue88 (3/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266761105,nygbigblue88 (4/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266761119,nygbigblue88 (5/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266761123,nygbigblue88 (6/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266771308,nygbigblue88 (7/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266771332,nygbigblue88 (8/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266771335,nygbigblue88 (9/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266771337,nygbigblue88 (10/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266771340,nygbigblue88 (11/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266777832,nygbigblue88 (12/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266786483,nygbigblue88 (13/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266786493,nygbigblue88 (14/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266786506,nygbigblue88 (15/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266794784,nygbigblue88 (16/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266794793,nygbigblue88 (17/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266794794,nygbigblue88 (18/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266794808,nygbigblue88 (19/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1266794810,nygbigblue88 (20/20),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1267701661,Bir131 (1/6),0,123.1,QB Andrew Luck RB Todd Gurley II RB Melvin Gordon III FLEX Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1267701667,Bir131 (2/6),0,123.1,QB Andrew Luck RB Todd Gurley II RB Melvin Gordon III FLEX Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1267710974,Bir131 (3/6),0,123.1,QB Andrew Luck RB Todd Gurley II RB Melvin Gordon III FLEX Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1267720887,Bir131 (4/6),0,123.1,QB Andrew Luck RB Todd Gurley II RB Melvin Gordon III FLEX Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1267728508,Bir131 (5/6),0,123.1,QB Andrew Luck RB Todd Gurley II RB Melvin Gordon III FLEX Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1267738521,Bir131 (6/6),0,123.1,QB Andrew Luck RB Todd Gurley II RB Melvin Gordon III FLEX Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1268398386,JamesTull,0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1268660050,The_Guru_71,0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1269149479,PacMan610 (1/5),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1269159025,PacMan610 (2/5),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1269176705,PacMan610 (3/5),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1269185910,PacMan610 (4/5),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1269185929,PacMan610 (5/5),0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9857,1269280074,longhornles,0,123.1,QB Andrew Luck FLEX Todd Gurley II RB Melvin Gordon III RB Dion Lewis WR Josh Gordon WR T.Y. Hilton WR Chris Conley TE Jack Doyle DST Buccaneers ,,,
9893,1265504867,jeffiebooboo,0,123.06,QB Patrick Mahomes RB Kareem Hunt RB Aaron Jones FLEX Keenan Allen WR Calvin Ridley WR Larry Fitzgerald WR Danny Amendola TE C.J. Uzomah DST Patriots ,,,
9893,1265868108,westgatejones (1/5),0,123.06,QB Patrick Mahomes RB Kareem Hunt RB Dion Lewis FLEX Peyton Barber WR Julio Jones WR Michael Thomas WR Adam Humphries TE Trey Burton DST Buccaneers ,,,
9893,1265868109,westgatejones (2/5),0,123.06,QB Patrick Mahomes RB Kareem Hunt RB Dion Lewis FLEX Peyton Barber WR Julio Jones WR Michael Thomas WR Adam Humphries TE Trey Burton DST Buccaneers ,,,
9893,1265868110,westgatejones (3/5),0,123.06,QB Patrick Mahomes RB Kareem Hunt RB Dion Lewis FLEX Peyton Barber WR Julio Jones WR Michael Thomas WR Adam Humphries TE Trey Burton DST Buccaneers ,,,
9893,1265868111,westgatejones (4/5),0,123.06,QB Patrick Mahomes RB Kareem Hunt RB Dion Lewis FLEX Peyton Barber WR Julio Jones WR Michael Thomas WR Adam Humphries TE Trey Burton DST Buccaneers ,,,
9893,1265868112,westgatejones (5/5),0,123.06,QB Patrick Mahomes RB Kareem Hunt RB Dion Lewis FLEX Peyton Barber WR Julio Jones WR Michael Thomas WR Adam Humphries TE Trey Burton DST Buccaneers ,,,
9893,1268494520,MorrisExpress35 (1/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268494529,MorrisExpress35 (2/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268513486,MorrisExpress35 (3/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268513508,MorrisExpress35 (4/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268513528,MorrisExpress35 (5/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268523576,MorrisExpress35 (6/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268523623,MorrisExpress35 (7/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268531326,MorrisExpress35 (8/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268531337,MorrisExpress35 (9/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268531368,MorrisExpress35 (10/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268535195,MorrisExpress35 (11/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268535304,MorrisExpress35 (12/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268535309,MorrisExpress35 (13/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268535316,MorrisExpress35 (14/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268535327,MorrisExpress35 (15/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268544606,MorrisExpress35 (16/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268544641,MorrisExpress35 (17/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268544660,MorrisExpress35 (18/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
9893,1268544688,MorrisExpress35 (19/20),0,123.06,QB Patrick Mahomes FLEX Melvin Gordon III RB Dion Lewis RB Mike Davis WR Jarvis Landry WR Josh Gordon WR Marquez Valdes-Scantling TE Trey Burton DST Bears ,,,
