QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Salary,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Draft Kings_MIN_Rank,Draft Kings_MID_Rank,Draft Kings_MAX_Rank,Raw Rank,Final Rank
Justin Herbert (15751354),Mike Davis (15751496),Alvin Kamara (15751410),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Darren Waller (15751946),Danny Amendola (15751746),Rams  (15752149),49900.0,116.77042857142858,153.71471428571428,200.35,51,99,969,1119,108
Tom Brady (15751356),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Austin Hooper (15751968),Aaron Jones (15751412),Rams  (15752149),49600.0,108.96242857142859,153.6997142857143,203.242,5808,100,409,6317,1536
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Danny Amendola (15751746),Austin Hooper (15751968),Stefon Diggs (15751644),Lions  (15752142),49600.0,111.70042857142857,153.69685714285714,204.98857142857142,2053,101,213,2367,359
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Darren Waller (15751946),Keelan Cole (15751772),Rams  (15752149),49800.0,115.19242857142858,153.66971428571426,202.03199999999998,229,102,617,948,73
Justin Herbert (15751354),Mike Davis (15751496),Aaron Jones (15751412),Keenan Allen (15751648),Terry McLaurin (15751652),Robby Anderson (15751670),Darren Waller (15751946),Danny Amendola (15751746),Rams  (15752149),49700.0,113.6304285714286,153.65471428571428,203.08999999999997,675,103,432,1210,120
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Terry McLaurin (15751652),Robby Anderson (15751670),Darren Waller (15751946),Danny Amendola (15751746),Rams  (15752149),49600.0,116.43042857142858,153.65471428571428,204.27999999999997,70,104,283,457,20
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Darren Waller (15751946),Duke Johnson (15751464),Lions  (15752142),50000.0,113.63242857142858,153.64685714285713,205.56057142857142,670,105,167,942,70
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Terry McLaurin (15751652),DeVante Parker (15751706),Darren Waller (15751946),DJ Moore (15751702),Rams  (15752149),49600.0,113.94042857142858,153.6447142857143,204.69,565,106,233,904,66
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Robby Anderson (15751670),Stefon Diggs (15751644),Austin Hooper (15751968),Aaron Jones (15751412),Lions  (15752142),50000.0,109.59042857142857,153.62685714285715,207.15857142857143,4788,107,84,4979,1119
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Terry McLaurin (15751652),Robby Anderson (15751670),Austin Hooper (15751968),Miles Sanders (15751424),Rams  (15752149),50000.0,111.65042857142858,153.61471428571429,208.87,2107,108,40,2255,330
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Darren Waller (15751946),Jakeem Grant (15751800),Lions  (15752142),49800.0,115.29242857142857,153.58685714285713,202.17057142857144,205,109,597,911,67
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Darren Waller (15751946),James Robinson (15751420),Rams  (15752149),49500.0,115.06042857142857,153.5647142857143,207.08999999999997,249,110,87,446,16
Justin Herbert (15751354),Mike Davis (15751496),James Robinson (15751420),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Austin Hooper (15751968),DJ Moore (15751702),Lions  (15752142),49900.0,116.09042857142857,153.56185714285715,202.9985714285714,107,111,450,668,41
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Austin Hooper (15751968),DJ Moore (15751702),Rams  (15752149),49500.0,112.81242857142858,153.55971428571428,201.382,1144,112,726,1982,274
Justin Herbert (15751354),Mike Davis (15751496),Alvin Kamara (15751410),Keenan Allen (15751648),Terry McLaurin (15751652),DeVante Parker (15751706),Austin Hooper (15751968),Robby Anderson (15751670),Rams  (15752149),49900.0,114.49042857142858,153.55471428571428,207.62,390,113,70,573,34
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Terry McLaurin (15751652),Danny Amendola (15751746),Darren Waller (15751946),James Robinson (15751420),Rams  (15752149),50000.0,113.07042857142858,153.55471428571428,207.66,982,114,68,1164,115
Derek Carr (15751367),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Austin Hooper (15751968),Robby Anderson (15751670),Rams  (15752149),49600.0,115.37142857142858,153.55371428571428,204.78199999999998,199,115,226,540,31
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Terry McLaurin (15751652),Robby Anderson (15751670),Darren Waller (15751946),Danny Amendola (15751746),Lions  (15752142),49900.0,114.62042857142858,153.55185714285716,204.8885714285714,357,116,218,691,44
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Keelan Cole (15751772),Darren Waller (15751946),James Robinson (15751420),Rams  (15752149),49800.0,113.15042857142858,153.5447142857143,207.56,934,117,72,1123,109
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Robby Anderson (15751670),Darren Waller (15751946),Keelan Cole (15751772),Lions  (15752142),49700.0,114.70042857142857,153.54185714285717,204.78857142857143,340,118,225,683,42
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Darren Waller (15751946),Aaron Jones (15751412),Rams  (15752149),49700.0,111.96242857142859,153.50971428571427,200.29199999999997,1788,119,983,2890,509
Tom Brady (15751356),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Keelan Cole (15751772),Darren Waller (15751946),Aaron Jones (15751412),Rams  (15752149),50000.0,110.05242857142858,153.48971428571429,200.762,4080,120,876,5076,1158
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Robby Anderson (15751670),Danny Amendola (15751746),Darren Waller (15751946),Aaron Jones (15751412),Rams  (15752149),49800.0,111.29042857142858,153.47471428571427,203.01,2490,121,449,3060,552
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Darren Waller (15751946),James Robinson (15751420),Lions  (15752142),49800.0,113.25042857142857,153.46185714285716,207.69857142857143,870,122,66,1058,95
Tom Brady (15751356),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Austin Hooper (15751968),DJ Moore (15751702),Lions  (15752142),49800.0,111.00242857142858,153.45685714285716,201.99057142857143,2850,123,622,3595,686
Derek Carr (15751367),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Austin Hooper (15751968),James Robinson (15751420),Rams  (15752149),50000.0,112.01142857142858,153.45371428571428,208.16199999999998,1749,124,55,1928,255
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Austin Hooper (15751968),Josh Jacobs (15751422),Lions  (15752142),49800.0,113.05042857142858,153.45185714285714,205.73857142857142,994,125,158,1277,128
Derek Carr (15751367),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Austin Hooper (15751968),Robby Anderson (15751670),Lions  (15752142),49900.0,113.56142857142858,153.45085714285713,205.3905714285714,713,126,182,1021,85
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),DJ Moore (15751702),Austin Hooper (15751968),James Robinson (15751420),Rams  (15752149),49500.0,110.77042857142858,153.4347142857143,206.91,3112,127,91,3330,626
Tom Brady (15751356),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Darren Waller (15751946),Aaron Jones (15751412),Lions  (15752142),50000.0,110.15242857142859,153.40685714285715,200.90057142857142,3926,128,835,4889,1086
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Davante Adams (15751638),Terry McLaurin (15751652),Danny Amendola (15751746),Austin Hooper (15751968),Alvin Kamara (15751410),Rams  (15752149),49700.0,111.40042857142858,153.40471428571428,203.98000000000002,2360,129,319,2808,480
Justin Herbert (15751354),Mike Davis (15751496),Aaron Jones (15751412),Keenan Allen (15751648),Terry McLaurin (15751652),Danny Amendola (15751746),Austin Hooper (15751968),Alvin Kamara (15751410),Rams  (15752149),49800.0,108.6004285714286,153.40471428571428,202.79,6420,130,492,7042,1775
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),Keelan Cole (15751772),Austin Hooper (15751968),Alvin Kamara (15751410),Rams  (15752149),49500.0,111.48042857142859,153.3947142857143,203.88,2259,131,334,2724,457
Justin Herbert (15751354),Mike Davis (15751496),Miles Sanders (15751424),Davante Adams (15751638),Terry McLaurin (15751652),DeVante Parker (15751706),Austin Hooper (15751968),Robby Anderson (15751670),Rams  (15752149),50000.0,116.47042857142858,153.38471428571427,205.23,68,132,194,394,12
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Austin Hooper (15751968),Miles Sanders (15751424),Lions  (15752142),49700.0,114.24042857142858,153.38185714285714,205.09857142857143,460,133,205,798,57
Tom Brady (15751356),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),DJ Moore (15751702),Austin Hooper (15751968),Aaron Jones (15751412),Rams  (15752149),49700.0,107.67242857142857,153.3797142857143,200.112,7973,134,1019,9126,2391
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),DeVante Parker (15751706),Robby Anderson (15751670),Austin Hooper (15751968),Alvin Kamara (15751410),Rams  (15752149),50000.0,112.15042857142858,153.3747142857143,207.54,1636,135,73,1844,244
Derek Carr (15751367),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Robby Anderson (15751670),Austin Hooper (15751968),Aaron Jones (15751412),Rams  (15752149),49800.0,110.23142857142858,153.37371428571427,203.512,3831,136,373,4340,901
Justin Herbert (15751354),Mike Davis (15751496),Josh Jacobs (15751422),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Austin Hooper (15751968),Keelan Cole (15751772),Lions  (15752142),49900.0,112.80042857142858,153.37185714285715,202.81857142857143,1154,137,489,1780,232
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Terry McLaurin (15751652),Stefon Diggs (15751644),Austin Hooper (15751968),James Robinson (15751420),Rams  (15752149),49800.0,110.87042857142858,153.3497142857143,212.07999999999998,2998,138,3,3139,575
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Terry McLaurin (15751652),Robby Anderson (15751670),Austin Hooper (15751968),Stefon Diggs (15751644),Lions  (15752142),49700.0,112.42042857142859,153.34685714285715,209.3085714285714,1437,139,26,1602,198
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Austin Hooper (15751968),James Conner (15751414),Rams  (15752149),49800.0,113.68042857142858,153.33471428571428,205.40999999999997,653,140,181,974,78
Justin Herbert (15751354),Mike Davis (15751496),James Robinson (15751420),Davante Adams (15751638),Terry McLaurin (15751652),DeVante Parker (15751706),Darren Waller (15751946),Danny Amendola (15751746),Rams  (15752149),50000.0,117.89042857142859,153.3247142857143,204.01999999999998,10,141,314,465,22
Justin Herbert (15751354),Mike Davis (15751496),James Robinson (15751420),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Darren Waller (15751946),Keelan Cole (15751772),Rams  (15752149),49800.0,117.97042857142858,153.3147142857143,203.92000000000002,7,142,326,475,25
Justin Herbert (15751354),Mike Davis (15751496),Alvin Kamara (15751410),Davante Adams (15751638),Terry McLaurin (15751652),Jakeem Grant (15751800),Austin Hooper (15751968),Robby Anderson (15751670),Rams  (15752149),49800.0,113.81042857142857,153.31471428571427,204.14999999999998,608,143,297,1048,91
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),Jakeem Grant (15751800),Austin Hooper (15751968),Alvin Kamara (15751410),Lions  (15752142),49500.0,111.58042857142858,153.31185714285715,204.01857142857142,2170,144,316,2630,429
Justin Herbert (15751354),Mike Davis (15751496),Aaron Jones (15751412),Davante Adams (15751638),Terry McLaurin (15751652),Danny Amendola (15751746),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),50000.0,109.39042857142859,153.30471428571428,201.04,5111,145,797,6053,1447
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Davante Adams (15751638),Terry McLaurin (15751652),Danny Amendola (15751746),Austin Hooper (15751968),Alvin Kamara (15751410),Lions  (15752142),50000.0,109.59042857142857,153.30185714285716,204.58857142857144,4786,146,243,5175,1195
Justin Herbert (15751354),Mike Davis (15751496),Miles Sanders (15751424),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Austin Hooper (15751968),Keelan Cole (15751772),Lions  (15752142),49800.0,113.99042857142858,153.30185714285716,202.17857142857142,542,147,596,1285,132
Justin Herbert (15751354),Mike Davis (15751496),Aaron Jones (15751412),Keenan Allen (15751648),Davante Adams (15751638),Keelan Cole (15751772),Austin Hooper (15751968),Josh Jacobs (15751422),Rams  (15752149),49800.0,109.47042857142858,153.2947142857143,200.94,4976,148,825,5949,1421
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Terry McLaurin (15751652),Stefon Diggs (15751644),Austin Hooper (15751968),Aaron Jones (15751412),Rams  (15752149),50000.0,107.77242857142858,153.2947142857143,205.28199999999998,7793,149,191,8133,2119
Justin Herbert (15751354),Mike Davis (15751496),Duke Johnson (15751464),Keenan Allen (15751648),Davante Adams (15751638),Keelan Cole (15751772),Austin Hooper (15751968),Alvin Kamara (15751410),Lions  (15752142),49800.0,109.67042857142859,153.29185714285717,204.48857142857142,4653,150,259,5062,1153
Tom Brady (15751356),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Darren Waller (15751946),Duke Johnson (15751464),Rams  (15752149),49600.0,113.13242857142858,153.28971428571427,205.832,941,151,152,1244,123
Justin Herbert (15751354),Mike Davis (15751496),D'Andre Swift (15751460),Keenan Allen (15751648),Robby Anderson (15751670),Stefon Diggs (15751644),Austin Hooper (15751968),Aaron Jones (15751412),Rams  (15752149),49600.0,109.09042857142857,153.2697142857143,207.43,5617,152,77,5846,1389
Tom Brady (15751356),Mike Davis (15751496),Aaron Jones (15751412),Keenan Allen (15751648),Davante Adams (15751638),DeVante Parker (15751706),Darren Waller (15751946),Keelan Cole (15751772),Rams  (15752149),50000.0,114.87242857142859,153.2597142857143,197.12199999999999,287,153,1988,2428,373
Justin Herbert (15751354),Mike Davis (15751496),James Conner (15751414),Keenan Allen (15751648),Davante Adams (15751638),Terry McLaurin (15751652),Austin Hooper (15751968),Keelan Cole (15751772),Rams  (15752149),49900.0,113.43042857142858,153.2547142857143,202.49,781,154,540,1475,172
